Unnamed: 0,file,id,label,label_number,type
95,327924,NZ_CP022764.1,Proteobacteria,0,Train
96,97993,NZ_CP013521.1,Proteobacteria,0,Train
97,343588,NZ_CP032647.1,Firmicutes,1,Train
98,69763,NZ_CP042586.1,Proteobacteria,0,Train
99,353750,LT985193.1,Proteobacteria,0,Train
100,218734,NZ_CP015957.1,Proteobacteria,0,Test
101,296592,NZ_CP007130.1,other,9,Train
102,139279,NZ_CP015860.1,Firmicutes,1,Test
103,296802,NZ_CP007129.1,other,9,Train
104,289396,NC_007412.1,Cyanobacteria,6,Test
105,345811,NZ_CP033072.1,Actinobacteria,2,Train
106,113355,NZ_CP044073.1,Proteobacteria,0,Train
107,223384,NZ_CP010731.1,Proteobacteria,0,Train
108,92742,NZ_CP014690.1,Proteobacteria,0,Train
109,183695,NZ_CP021699.1,Proteobacteria,0,Train
110,287045,NZ_CP023976.1,Actinobacteria,2,Train
111,86772,NZ_LR134447.1,Actinobacteria,2,Train
112,261132,NC_020527.1,Proteobacteria,0,Train
113,336104,NZ_CP031883.1,Proteobacteria,0,Train
114,163584,NZ_CP015322.1,Proteobacteria,0,Train
115,300089,NZ_CP021355.1,Actinobacteria,2,Train
116,215354,NZ_CP043848.1,Firmicutes,1,Train
117,312273,NZ_CP030109.1,Proteobacteria,0,Train
118,158471,NZ_CP046333.1,Proteobacteria,0,Train
119,128274,NZ_CP035203.1,Proteobacteria,0,Train
120,289186,NC_008826.1,Proteobacteria,0,Train
121,354725,CP042207.1,Proteobacteria,0,Train
122,243935,NZ_CP044366.1,Firmicutes,1,Train
123,86241,NZ_LR134459.1,Actinobacteria,2,Test
124,129779,NZ_CP045356.1,Proteobacteria,0,Train
125,254807,NZ_CP035546.1,Proteobacteria,0,Test
126,83678,NZ_CP006370.1,Proteobacteria,0,Test
127,11711,NZ_CP027164.1,Proteobacteria,0,Train
128,234521,NZ_CP027518.1,Firmicutes,1,Train
129,23993,NZ_CP022220.1,Proteobacteria,0,Train
130,330021,NZ_CP022797.1,Proteobacteria,0,Train
131,208187,NZ_CP024425.1,Proteobacteria,0,Train
132,150997,NZ_CP013947.1,Proteobacteria,0,Train
133,71044,NZ_CP018181.1,Firmicutes,1,Train
134,262710,NZ_CP009146.1,Proteobacteria,0,Test
135,153974,NZ_CP013412.1,Proteobacteria,0,Train
136,199027,NZ_CP022605.1,Proteobacteria,0,Train
137,223013,NZ_CP010660.1,Proteobacteria,0,Train
138,58953,NZ_CP041158.1,Proteobacteria,0,Train
139,134785,NZ_CP018048.1,Proteobacteria,0,Test
140,15514,NZ_CP021127.1,Proteobacteria,0,Test
141,347896,CP008939.1,Proteobacteria,0,Train
142,350736,CP020755.1,Firmicutes,1,Train
143,64733,NZ_AP017657.1,Proteobacteria,0,Train
144,235417,NZ_CP029233.1,Proteobacteria,0,Test
145,111110,NZ_CP013577.1,Proteobacteria,0,Train
146,24268,NZ_CP018328.1,Firmicutes,1,Train
147,216344,NZ_CP026806.1,Proteobacteria,0,Test
148,147016,NC_021908.1,Proteobacteria,0,Train
149,161128,NZ_CP012917.1,Proteobacteria,0,Test
150,129262,NZ_CP045400.1,Proteobacteria,0,Test
151,283784,NC_017158.1,Proteobacteria,0,Train
152,316273,NZ_CP019004.1,Proteobacteria,0,Train
153,112787,NZ_CP044078.1,Proteobacteria,0,Train
154,20538,NZ_LR135288.1,Firmicutes,1,Train
155,139638,NZ_CP011157.1,Firmicutes,1,Train
156,219734,NZ_CP012748.1,Proteobacteria,0,Train
157,299259,NZ_CP022363.1,Proteobacteria,0,Train
158,340814,NZ_CP032411.1,Firmicutes,1,Train
159,288997,NC_009649.1,Proteobacteria,0,Train
160,288249,NC_017420.1,Spirochaetes,7,Train
161,140480,NZ_CP017563.1,Proteobacteria,0,Train
162,120863,NZ_AP019688.1,Proteobacteria,0,Test
163,274444,NZ_CP012634.1,Proteobacteria,0,Test
164,206190,NZ_CP024207.1,Spirochaetes,7,Train
165,364636,CP049317.1,Proteobacteria,0,Train
166,258553,NC_012521.1,Actinobacteria,2,Train
167,249713,NZ_CP038032.2,Actinobacteria,2,Train
168,294909,NZ_HG938356.1,Proteobacteria,0,Train
169,273485,NZ_CP012940.1,Proteobacteria,0,Test
170,173602,NC_008688.1,Proteobacteria,0,Train
171,64266,NZ_AP018520.1,Proteobacteria,0,Train
172,134800,NZ_CP018048.1,Proteobacteria,0,Train
173,238463,NZ_CP019268.1,Proteobacteria,0,Train
174,32817,NZ_CP036307.1,Proteobacteria,0,Train
175,213552,NZ_CP018864.1,Actinobacteria,2,Train
176,259415,NC_022739.1,Proteobacteria,0,Test
177,45268,NZ_CP032324.1,Proteobacteria,0,Train
178,120996,NZ_CP042482.1,Proteobacteria,0,Test
179,3581,NZ_CP015851.1,Proteobacteria,0,Test
180,145234,NZ_CP007616.1,Firmicutes,1,Train
181,320198,NZ_CP014309.1,Proteobacteria,0,Train
182,218748,NZ_CP017148.1,Proteobacteria,0,Train
183,17574,NZ_CP026757.1,Proteobacteria,0,Train
184,350215,CP027581.1,Proteobacteria,0,Train
185,287338,NC_020534.1,Firmicutes,1,Train
186,338397,NZ_CP032260.1,Proteobacteria,0,Train
187,321991,NZ_CP032688.1,Proteobacteria,0,Train
188,192655,NZ_CP021810.1,Proteobacteria,0,Train
189,281927,NZ_LT963397.1,Proteobacteria,0,Test
190,113714,NZ_CP024393.1,Spirochaetes,7,Train
191,306711,NZ_CP017944.1,Proteobacteria,0,Test
192,170232,NZ_CP018081.1,Proteobacteria,0,Train
193,84732,NZ_CP021218.1,Proteobacteria,0,Train
194,286385,NC_014172.1,Firmicutes,1,Train
195,196540,NZ_CP022170.1,Proteobacteria,0,Train
196,355831,CP030414.1,Firmicutes,1,Train
197,287653,NC_020062.1,Proteobacteria,0,Train
198,317028,NZ_CP017633.1,Proteobacteria,0,Train
199,245559,NC_018878.1,Firmicutes,1,Train
200,146194,NZ_CP007050.1,Proteobacteria,0,Train
201,353411,CP031730.1,Proteobacteria,0,Train
202,162894,NZ_CP011276.1,other,9,Train
203,157404,NZ_CP017244.1,Proteobacteria,0,Train
204,194398,NZ_CP021754.1,Proteobacteria,0,Train
205,357893,CP025972.1,Proteobacteria,0,Train
206,4852,NZ_AP018205.1,Cyanobacteria,6,Train
207,68455,NZ_AP019742.1,Proteobacteria,0,Train
208,73056,NC_011981.1,Proteobacteria,0,Train
209,70786,NC_008269.1,Actinobacteria,2,Train
210,131995,NZ_CP026012.1,Proteobacteria,0,Train
211,223326,NZ_CP010742.1,Proteobacteria,0,Test
212,102787,NC_015951.1,Actinobacteria,2,Train
213,52159,NZ_CP022534.1,Proteobacteria,0,Train
214,126217,NZ_CP045296.1,Firmicutes,1,Train
215,314537,NZ_CP015160.1,Proteobacteria,0,Train
216,65183,NZ_CP039488.1,Proteobacteria,0,Train
217,327011,NZ_CP022773.1,Proteobacteria,0,Train
218,326725,NZ_CP022783.1,Proteobacteria,0,Train
219,10263,NZ_CP017904.1,Proteobacteria,0,Train
220,12641,NZ_CP034040.1,Proteobacteria,0,Train
221,50677,NZ_CP040399.1,Proteobacteria,0,Train
222,274411,NZ_CP005971.1,Proteobacteria,0,Train
223,116978,NZ_CP014995.1,Proteobacteria,0,Train
224,202129,NZ_CP019484.1,Proteobacteria,0,Train
225,344646,AP014720.1,Actinobacteria,2,Train
226,227500,NZ_CP025986.1,Proteobacteria,0,Train
227,28324,NZ_LR214939.1,other,9,Train
228,294541,NZ_CP006570.1,Proteobacteria,0,Train
229,267820,NZ_CP007647.1,Firmicutes,1,Train
230,253638,NZ_CP033075.1,Proteobacteria,0,Train
231,302720,NZ_AP022342.1,Firmicutes,1,Train
232,62278,NZ_LT598665.1,Firmicutes,1,Test
233,263410,NZ_CP003997.1,Proteobacteria,0,Test
234,243812,NZ_CP047194.1,Proteobacteria,0,Train
235,107836,NZ_CP016452.1,Proteobacteria,0,Test
236,196092,NZ_CP019585.1,Proteobacteria,0,Train
237,312150,NZ_CP029209.1,Proteobacteria,0,Train
238,154068,NZ_CP017059.1,Proteobacteria,0,Train
239,306436,NZ_LT991960.1,Proteobacteria,0,Train
240,224148,NZ_CP010736.1,Proteobacteria,0,Train
241,180732,NZ_CP019855.1,Spirochaetes,7,Train
242,277389,NZ_CP009763.1,Proteobacteria,0,Test
243,5993,NC_009621.1,Proteobacteria,0,Train
244,355554,LR214966.1,other,9,Train
245,306938,NZ_CP017942.1,Proteobacteria,0,Test
246,328932,NZ_CP022756.1,Proteobacteria,0,Train
247,75775,NC_017373.1,Proteobacteria,0,Train
248,362317,AP022593.1,Actinobacteria,2,Train
249,297458,NZ_CP009067.1,Spirochaetes,7,Train
250,361608,CP048424.1,Proteobacteria,0,Train
251,208397,NZ_CP024193.1,Proteobacteria,0,Train
252,35841,NZ_CP021814.1,Proteobacteria,0,Train
253,350185,CP027673.1,Proteobacteria,0,Train
254,74179,NC_017791.1,Deinococcus-Thermus,5,Train
255,249135,NZ_CP012477.1,Actinobacteria,2,Train
256,242414,NZ_CP034293.1,Proteobacteria,0,Train
257,285227,NC_014908.1,Proteobacteria,0,Train
258,332572,NZ_CP022795.1,Proteobacteria,0,Train
259,235202,NZ_CP027601.1,Proteobacteria,0,Train
260,359948,CP019144.2,Proteobacteria,0,Train
261,40574,NZ_CP039722.1,Firmicutes,1,Train
262,197719,NZ_CP023071.1,Proteobacteria,0,Train
263,36720,NZ_CP023015.1,Proteobacteria,0,Train
264,295719,NC_018516.1,Firmicutes,1,Test
265,182394,NC_010625.1,Proteobacteria,0,Train
266,131584,NZ_CP043499.1,Proteobacteria,0,Train
267,238172,NZ_CP020500.1,Proteobacteria,0,Test
268,16770,NZ_CP018859.1,Proteobacteria,0,Train
269,104837,NC_011368.1,Proteobacteria,0,Train
270,319522,NZ_CP027200.1,Proteobacteria,0,Test
271,205519,NZ_CP022662.1,Proteobacteria,0,Train
272,124852,NZ_CP033776.1,Proteobacteria,0,Train
273,145682,NZ_CP046254.1,Proteobacteria,0,Train
274,153507,NZ_CP016555.1,Proteobacteria,0,Train
275,312638,NZ_CP030762.1,Proteobacteria,0,Train
276,142387,NZ_CP017960.1,Firmicutes,1,Train
277,359612,CP046512.1,Firmicutes,1,Train
278,41904,NZ_CP037743.1,Proteobacteria,0,Test
279,243318,NZ_CP047266.1,Proteobacteria,0,Train
280,102931,NZ_CP043933.1,Proteobacteria,0,Test
281,76585,NC_017323.1,Proteobacteria,0,Train
282,251426,NZ_CP024940.1,Proteobacteria,0,Train
283,119531,NZ_CP043774.1,Proteobacteria,0,Train
284,107337,NZ_CP020890.1,Proteobacteria,0,Train
285,46268,NZ_CP039909.1,Proteobacteria,0,Train
286,333269,NZ_CP022760.1,Proteobacteria,0,Train
287,108311,NZ_CP016462.1,Proteobacteria,0,Test
288,148624,NZ_CP012100.1,Firmicutes,1,Test
289,247142,NZ_CP047678.1,Proteobacteria,0,Train
290,38658,NZ_CP038621.1,Proteobacteria,0,Train
291,119364,NZ_LT603679.1,Firmicutes,1,Train
292,294634,NZ_HG938357.1,Proteobacteria,0,Train
293,8632,NZ_CP029929.1,Proteobacteria,0,Train
294,109928,NZ_CP013524.1,Proteobacteria,0,Train
295,248069,NZ_CP010605.1,Proteobacteria,0,Train
296,222551,NZ_CP010768.1,Proteobacteria,0,Train
297,33495,NZ_LR025105.1,Proteobacteria,0,Test
298,256667,NC_016624.1,Proteobacteria,0,Train
299,346839,CP006880.1,Proteobacteria,0,Train
300,23162,NZ_CP034813.1,Proteobacteria,0,Train
301,84822,NZ_CP021218.1,Proteobacteria,0,Train
302,271381,NZ_CP013744.1,Actinobacteria,2,Test
303,258671,NC_012523.1,Actinobacteria,2,Train
304,199675,NZ_LT904853.1,Proteobacteria,0,Train
305,108116,NZ_CP016451.1,Proteobacteria,0,Train
306,308583,NZ_CP021369.1,Proteobacteria,0,Train
307,304263,NZ_CP013238.1,Firmicutes,1,Train
308,185735,NZ_CP020910.1,Proteobacteria,0,Test
309,28269,NZ_LR214999.1,other,9,Test
310,334252,NZ_CP022771.1,Proteobacteria,0,Train
311,353976,CP027065.3,Proteobacteria,0,Train
312,213736,NZ_CP023000.1,Proteobacteria,0,Train
313,314585,NZ_CP015833.1,Proteobacteria,0,Train
314,38188,NZ_CP028322.1,Proteobacteria,0,Train
315,350870,LT905061.1,Proteobacteria,0,Test
316,250707,NZ_CP048004.1,Firmicutes,1,Train
317,241793,NZ_CP020508.1,Proteobacteria,0,Train
318,254007,NZ_CP009154.1,Proteobacteria,0,Test
319,206178,NZ_CP024208.1,Spirochaetes,7,Train
320,24797,NZ_CP030054.1,Proteobacteria,0,Train
321,300136,NZ_CP021355.1,Actinobacteria,2,Train
322,133102,NZ_CP005987.1,Proteobacteria,0,Train
323,248169,NZ_CP010600.1,Proteobacteria,0,Test
324,17388,NZ_CP034100.1,Firmicutes,1,Train
325,335375,NZ_CP032054.1,Actinobacteria,2,Train
326,293380,NC_016861.1,Proteobacteria,0,Train
327,209790,NZ_CP024718.1,Proteobacteria,0,Train
328,24623,NZ_CP016943.1,Proteobacteria,0,Train
329,293221,NC_017078.1,Firmicutes,1,Test
330,361598,CP048424.1,Proteobacteria,0,Train
331,5606,NC_007274.1,Proteobacteria,0,Train
332,336871,NZ_CP030127.1,Proteobacteria,0,Train
333,188863,NZ_CP021826.1,Proteobacteria,0,Train
334,266839,NZ_CP011019.1,Proteobacteria,0,Train
335,107091,NZ_CP021798.1,Proteobacteria,0,Test
336,241809,NZ_CP020508.1,Proteobacteria,0,Test
337,271743,NZ_CP012254.1,Proteobacteria,0,Train
338,337211,NZ_CP032307.1,Firmicutes,1,Train
339,287077,NZ_CP021119.1,Actinobacteria,2,Test
340,91623,NZ_CP043441.1,Proteobacteria,0,Train
341,181595,NC_022876.1,Firmicutes,1,Train
342,71472,NC_013207.1,Firmicutes,1,Train
343,324364,NZ_CP031614.1,Proteobacteria,0,Train
344,272888,NZ_CP005191.1,Proteobacteria,0,Test
345,28209,NZ_LR215006.1,other,9,Train
346,112528,NZ_CP043949.1,Proteobacteria,0,Test
347,198839,NZ_CP022605.1,Proteobacteria,0,Test
348,122965,NZ_CP014127.2,Proteobacteria,0,Train
349,79279,NZ_AP014705.1,Proteobacteria,0,Train
350,183514,NZ_CP021658.1,Proteobacteria,0,Train
351,212926,NZ_CP024143.1,Proteobacteria,0,Train
352,310718,NZ_CP029777.1,Deinococcus-Thermus,5,Train
353,56195,NZ_LR134433.1,Proteobacteria,0,Train
354,221129,NC_015561.1,Actinobacteria,2,Train
355,103125,NC_020157.1,Cyanobacteria,6,Train
356,207493,NZ_CP017795.1,Firmicutes,1,Train
357,253545,NZ_CP039286.1,Spirochaetes,7,Train
358,103399,NC_019763.1,Cyanobacteria,6,Train
359,195636,NZ_CP019586.1,Proteobacteria,0,Train
360,65776,NZ_LR130519.1,Firmicutes,1,Train
361,271217,NZ_CP007257.1,Actinobacteria,2,Train
362,101139,NZ_CP013546.1,Proteobacteria,0,Train
363,42991,NZ_CP039965.1,Proteobacteria,0,Train
364,170160,NZ_CP013052.1,Proteobacteria,0,Train
365,75637,NC_017727.1,Firmicutes,1,Train
366,23433,NZ_CP034475.1,Proteobacteria,0,Test
367,2565,NZ_AP017309.1,Cyanobacteria,6,Test
368,198558,NZ_CP023152.1,Actinobacteria,2,Train
369,167523,NZ_CP044369.1,Proteobacteria,0,Train
370,130134,NZ_CP045339.1,Proteobacteria,0,Train
371,86188,NZ_LR134460.1,Actinobacteria,2,Train
372,80628,NZ_CP009857.1,Proteobacteria,0,Train
373,145673,NZ_CP046254.1,Proteobacteria,0,Train
374,327519,NZ_CP022779.1,Proteobacteria,0,Train
375,364571,CP049317.1,Proteobacteria,0,Train
376,145249,NZ_CP007616.1,Firmicutes,1,Test
377,295215,NZ_CP010379.1,Proteobacteria,0,Train
378,219477,NZ_CP013104.1,Proteobacteria,0,Train
379,250549,NZ_CP034431.1,Proteobacteria,0,Train
380,49689,NZ_CP035655.1,Firmicutes,1,Test
381,12305,NZ_CP034282.1,Proteobacteria,0,Train
382,164259,NZ_CP015882.1,Proteobacteria,0,Train
383,305958,NZ_CP011850.1,Proteobacteria,0,Train
384,285918,NC_014304.1,Proteobacteria,0,Test
385,45115,NZ_CP032325.1,Proteobacteria,0,Train
386,250678,NZ_CP035902.1,Proteobacteria,0,Train
387,69617,NZ_CP042409.1,Firmicutes,1,Train
388,254464,NZ_CP048067.1,Proteobacteria,0,Test
389,85138,NZ_CP021217.1,Proteobacteria,0,Train
390,281799,NZ_LT963407.1,Proteobacteria,0,Train
391,289619,NC_006365.1,Proteobacteria,0,Train
392,5360,NZ_AP017376.1,Cyanobacteria,6,Train
393,322171,NZ_CP032686.1,Proteobacteria,0,Train
394,262946,NZ_CP009146.1,Proteobacteria,0,Test
395,134925,NZ_CP017869.1,Proteobacteria,0,Train
396,15180,NZ_CP034138.1,Proteobacteria,0,Train
397,82392,NZ_AP014640.1,Cyanobacteria,6,Train
398,2115,NC_003134.1,Proteobacteria,0,Train
399,35159,NZ_CP025212.1,Proteobacteria,0,Test
400,33237,NZ_LS998786.1,Proteobacteria,0,Train
401,200278,NZ_CP022346.1,Firmicutes,1,Train
402,49887,NZ_CP040565.1,Proteobacteria,0,Train
403,85389,NZ_CP021214.1,Proteobacteria,0,Test
404,304608,NZ_CP015167.1,Proteobacteria,0,Test
405,75465,NC_018657.1,Firmicutes,1,Train
406,268215,NZ_CP009336.1,Firmicutes,1,Train
407,297795,NZ_CP029598.1,Proteobacteria,0,Train
408,262067,NZ_CP007794.1,Proteobacteria,0,Train
409,93996,NZ_CP028588.1,Proteobacteria,0,Test
410,73963,NC_018291.1,Proteobacteria,0,Train
411,334568,NZ_CP032091.1,Proteobacteria,0,Train
412,158587,NZ_CP046333.1,Proteobacteria,0,Test
413,196068,NZ_CP019585.1,Proteobacteria,0,Train
414,30477,NZ_CP036188.1,Proteobacteria,0,Test
415,139786,NZ_CP011282.1,Firmicutes,1,Train
416,257625,NC_013858.1,Proteobacteria,0,Train
417,249676,NZ_CP028239.1,Firmicutes,1,Test
418,292356,NC_017575.1,Proteobacteria,0,Train
419,115667,NZ_CP033552.1,Proteobacteria,0,Train
420,83736,NZ_CP006369.1,Proteobacteria,0,Train
421,267873,NZ_CP004396.1,Proteobacteria,0,Train
422,235665,NZ_CP029232.1,Proteobacteria,0,Train
423,257116,NC_015383.1,Proteobacteria,0,Test
424,242485,NZ_CP034288.1,Proteobacteria,0,Train
425,233367,NZ_CP026492.1,Proteobacteria,0,Test
426,190379,NZ_CP021830.1,Proteobacteria,0,Train
427,206906,NZ_CP024292.1,Proteobacteria,0,Train
428,111487,NZ_CP013561.1,Proteobacteria,0,Train
429,225759,NZ_CP026277.1,Proteobacteria,0,Train
430,127270,NZ_CP033968.1,Proteobacteria,0,Train
431,168320,NZ_CP017105.1,Proteobacteria,0,Train
432,284934,NC_015583.1,Proteobacteria,0,Train
433,116013,NZ_CP013276.1,Firmicutes,1,Test
434,31129,NZ_LR214986.1,other,9,Train
435,27808,NZ_CP026146.1,Proteobacteria,0,Train
436,98824,NZ_CP013515.1,Proteobacteria,0,Train
437,322579,NZ_CP032615.1,Proteobacteria,0,Train
438,297880,NZ_CP028382.1,Proteobacteria,0,Train
439,193985,NZ_CP021758.1,Proteobacteria,0,Train
440,98217,NZ_CP013519.1,Proteobacteria,0,Train
441,359919,CP035920.1,Proteobacteria,0,Train
442,35868,NZ_CP021814.1,Proteobacteria,0,Test
443,268378,NZ_CP009620.1,Proteobacteria,0,Test
444,339495,NZ_CP030828.1,Proteobacteria,0,Train
445,272128,NZ_CP011990.1,Proteobacteria,0,Train
446,60128,NZ_CP029997.1,Proteobacteria,0,Train
447,319964,NZ_CP013150.1,Firmicutes,1,Train
448,241075,NZ_CP026527.1,Proteobacteria,0,Train
449,161874,NZ_CP009430.1,Proteobacteria,0,Train
450,326883,NZ_CP022773.1,Proteobacteria,0,Train
451,262388,NZ_CP007134.1,Proteobacteria,0,Train
452,118521,NZ_CP042629.1,Proteobacteria,0,Test
453,252188,NZ_CP040319.1,Proteobacteria,0,Train
454,299995,NZ_CP029350.1,Firmicutes,1,Train
455,87042,NZ_CP041997.1,Proteobacteria,0,Train
456,67737,NZ_CP029357.1,Proteobacteria,0,Train
457,52977,NZ_CP029421.1,Proteobacteria,0,Train
458,214187,NZ_CP022999.1,Proteobacteria,0,Test
459,355496,CP026844.1,Proteobacteria,0,Train
460,157837,NZ_CP011772.1,Proteobacteria,0,Train
461,326786,NZ_CP022773.1,Proteobacteria,0,Train
462,164352,NZ_CP015881.1,Proteobacteria,0,Train
463,54430,NZ_CP039853.1,Proteobacteria,0,Train
464,157301,NZ_CP017244.1,Proteobacteria,0,Train
465,282359,NC_012811.1,Proteobacteria,0,Train
466,120631,NZ_CP044991.1,Deinococcus-Thermus,5,Train
467,129244,NZ_CP045402.1,Proteobacteria,0,Train
468,198328,NZ_CP023064.1,Proteobacteria,0,Train
469,356287,AP021852.1,Deinococcus-Thermus,5,Train
470,152538,NZ_CP018229.1,Proteobacteria,0,Train
471,220513,NC_019848.2,Proteobacteria,0,Train
472,78549,NZ_CP025949.1,Proteobacteria,0,Test
473,32595,NZ_CP036302.1,Proteobacteria,0,Train
474,34977,NZ_CP023017.1,Proteobacteria,0,Train
475,184548,NZ_CP021449.1,Proteobacteria,0,Train
476,7677,NC_007762.1,Proteobacteria,0,Train
477,240346,NZ_CP020900.1,Proteobacteria,0,Test
478,13641,NZ_CP034125.1,Proteobacteria,0,Train
479,86616,NZ_LR134451.1,Actinobacteria,2,Train
480,149654,NZ_CP015517.1,Firmicutes,1,Train
481,74244,NC_017771.1,Deinococcus-Thermus,5,Train
482,299599,NZ_CP029436.1,Proteobacteria,0,Train
483,178497,NZ_CP015735.1,Actinobacteria,2,Train
484,196259,NZ_CP017231.1,Proteobacteria,0,Test
485,301474,NZ_LR594664.1,Proteobacteria,0,Test
486,320760,NZ_CP032691.1,Proteobacteria,0,Train
487,77478,NC_015592.1,Proteobacteria,0,Train
488,198004,NZ_CP022747.1,Proteobacteria,0,Test
489,308396,NZ_CP021537.1,Proteobacteria,0,Train
490,200100,NZ_CP022541.1,Proteobacteria,0,Test
491,89611,NZ_CP018104.1,Proteobacteria,0,Train
492,71127,NZ_CP041929.1,Proteobacteria,0,Train
493,289862,NC_005229.1,Cyanobacteria,6,Test
494,182846,NZ_CP040343.1,Firmicutes,1,Test
