Unnamed: 0,file,id,label,label_number,type
300117,236714,NZ_CP026267.1,Proteobacteria,0,Train
300118,124938,NZ_CP033758.1,Proteobacteria,0,Train
300119,111607,NZ_CP013559.1,Proteobacteria,0,Train
300120,286103,NC_014310.1,Proteobacteria,0,Train
300121,152303,NZ_CP018230.1,Proteobacteria,0,Train
300122,301361,NZ_LR594672.1,Proteobacteria,0,Train
300123,68752,NZ_AP019717.1,Firmicutes,1,Train
300124,222325,NZ_CP021004.1,Proteobacteria,0,Train
300125,204578,NZ_CP021767.1,Proteobacteria,0,Train
300126,153582,NZ_CP016555.1,Proteobacteria,0,Train
300127,272252,NZ_CP010111.1,Firmicutes,1,Test
300128,31542,NZ_CP037435.1,Firmicutes,1,Train
300129,325467,NZ_CP031163.1,Deinococcus-Thermus,5,Train
300130,67700,NZ_CP029357.1,Proteobacteria,0,Test
300131,233433,NZ_CP024877.1,Proteobacteria,0,Train
300132,18501,NZ_CP025895.1,Proteobacteria,0,Train
300133,314665,NZ_CP015078.1,Proteobacteria,0,Test
300134,204203,NZ_CP024036.1,Firmicutes,1,Train
300135,239454,NZ_CP031079.1,Proteobacteria,0,Train
300136,271444,NZ_CP012032.1,Spirochaetes,7,Train
300137,156768,NZ_CP013788.1,Proteobacteria,0,Train
300138,120043,NZ_CP020447.2,Proteobacteria,0,Train
300139,198221,NZ_CP023064.1,Proteobacteria,0,Test
300140,198891,NZ_CP022605.1,Proteobacteria,0,Train
300141,84459,NZ_CP015502.1,Proteobacteria,0,Train
300142,307061,NZ_CP017941.1,Proteobacteria,0,Train
300143,128955,NZ_CP045345.1,Proteobacteria,0,Train
300144,280034,NC_008379.1,Proteobacteria,0,Train
300145,66596,NZ_CP025691.1,Firmicutes,1,Train
300146,347314,CP007645.1,Proteobacteria,0,Train
300147,181968,NC_011879.1,Actinobacteria,2,Test
300148,200642,NZ_CP023551.1,Proteobacteria,0,Test
300149,129093,NZ_CP045414.1,Proteobacteria,0,Train
300150,196840,NZ_CP022007.1,Proteobacteria,0,Test
300151,229891,NZ_CP024314.1,Proteobacteria,0,Train
300152,168511,NZ_CP017105.1,Proteobacteria,0,Train
300153,647,NC_012586.1,Proteobacteria,0,Train
300154,135873,NZ_CP045844.1,Proteobacteria,0,Train
300155,152532,NZ_CP018229.1,Proteobacteria,0,Train
300156,52565,NZ_CP011594.1,Proteobacteria,0,Train
300157,110296,NZ_CP013588.1,Proteobacteria,0,Test
300158,197338,NZ_CP023072.1,Proteobacteria,0,Test
300159,76522,NC_017323.1,Proteobacteria,0,Train
300160,79386,NZ_AP014705.1,Proteobacteria,0,Train
300161,223501,NZ_CP010727.1,Proteobacteria,0,Test
300162,225686,NZ_CP026281.1,Proteobacteria,0,Test
300163,120153,NZ_CP020443.2,Proteobacteria,0,Test
300164,8976,NZ_CP029943.1,Proteobacteria,0,Train
300165,57407,NZ_CP029842.1,Proteobacteria,0,Train
300166,154240,NZ_CP016890.1,Proteobacteria,0,Train
300167,142846,NZ_CP039103.1,Proteobacteria,0,Test
300168,264275,NZ_CP010325.1,Proteobacteria,0,Train
300169,173202,NC_007974.2,Proteobacteria,0,Train
300170,154683,NZ_CP009112.1,Actinobacteria,2,Train
300171,78921,NZ_AP014866.1,Firmicutes,1,Test
300172,19973,NZ_CP022482.1,Proteobacteria,0,Test
300173,46653,NZ_CP039896.1,Proteobacteria,0,Test
300174,99877,NZ_CP013603.1,Proteobacteria,0,Train
300175,24282,NZ_CP018326.1,Firmicutes,1,Test
300176,199688,NZ_CP015847.2,Proteobacteria,0,Train
300177,325944,NZ_CP022791.1,Proteobacteria,0,Train
300178,12178,NZ_CP013295.1,Firmicutes,1,Train
300179,28417,NZ_LR214939.1,other,9,Test
300180,309467,NZ_CP029831.1,Proteobacteria,0,Test
300181,55497,NZ_CP040806.1,Proteobacteria,0,Train
300182,115531,NZ_CP033537.1,Proteobacteria,0,Train
300183,101484,NZ_CP013543.1,Proteobacteria,0,Train
300184,240708,NZ_CP022692.2,Proteobacteria,0,Train
300185,354606,CP037991.1,Firmicutes,1,Train
300186,357411,CP030710.1,Firmicutes,1,Test
300187,159970,NC_011882.1,Cyanobacteria,6,Train
300188,309611,NZ_CP029830.1,Proteobacteria,0,Train
300189,307438,NZ_CP016619.1,Proteobacteria,0,Train
300190,269737,NZ_CP009595.1,Firmicutes,1,Train
300191,149523,NZ_CP017408.1,Firmicutes,1,Test
300192,205574,NZ_CP022660.1,Proteobacteria,0,Train
300193,327309,NZ_CP022799.1,Proteobacteria,0,Test
300194,241275,NZ_CP026526.1,Proteobacteria,0,Test
300195,29381,NZ_CP035180.1,Proteobacteria,0,Train
300196,321871,NZ_CP032695.1,Proteobacteria,0,Train
300197,86440,NZ_LR134455.1,Actinobacteria,2,Train
300198,114318,NZ_CP044283.1,Actinobacteria,2,Train
300199,348867,CP002510.1,Firmicutes,1,Train
300200,315396,NZ_CP048345.1,Proteobacteria,0,Train
300201,288989,NC_009649.1,Proteobacteria,0,Train
300202,284353,NC_015727.1,Proteobacteria,0,Train
300203,345357,NZ_CP033227.1,Proteobacteria,0,Train
300204,174210,NZ_CP015043.1,Proteobacteria,0,Train
300205,299212,NZ_CP022363.1,Proteobacteria,0,Train
300206,171072,NZ_CP016476.1,Cyanobacteria,6,Train
300207,61440,NZ_CP021375.1,Proteobacteria,0,Train
300208,362172,AP022593.1,Actinobacteria,2,Train
300209,187857,NZ_CP021940.1,Proteobacteria,0,Train
300210,197683,NZ_CP023071.1,Proteobacteria,0,Train
300211,202713,NZ_CP019487.1,Proteobacteria,0,Train
300212,300730,NZ_CP029096.1,Proteobacteria,0,Test
300213,351997,LR134207.1,Proteobacteria,0,Test
300214,74493,NC_015163.1,Deinococcus-Thermus,5,Train
300215,31715,NZ_CP035514.1,Proteobacteria,0,Train
300216,44959,NZ_CP032328.1,Proteobacteria,0,Train
300217,270631,NZ_CP010024.1,Proteobacteria,0,Train
300218,174423,NZ_CP019631.1,Proteobacteria,0,Train
300219,44422,NZ_CP032347.1,Proteobacteria,0,Train
300220,249804,NZ_CP043034.1,Proteobacteria,0,Train
300221,86580,NZ_LR134452.1,Actinobacteria,2,Train
300222,79907,NZ_CP012185.1,Actinobacteria,2,Train
300223,46993,NZ_CP039899.1,Proteobacteria,0,Train
300224,233276,NZ_CP026474.1,Proteobacteria,0,Train
300225,112359,NZ_CP044042.1,Proteobacteria,0,Train
300226,84611,NZ_CP010305.1,Proteobacteria,0,Train
300227,351021,AP018278.1,Cyanobacteria,6,Train
300228,51133,NZ_CP029248.1,Proteobacteria,0,Test
300229,103613,NC_015512.1,Bacteroidetes,8,Train
300230,228795,NZ_CP026705.1,Proteobacteria,0,Test
300231,35652,NZ_CP014292.1,Proteobacteria,0,Test
300232,16857,NZ_CP018821.1,Proteobacteria,0,Test
300233,169496,NZ_CP013109.1,Proteobacteria,0,Train
300234,246327,NZ_CP030263.1,Proteobacteria,0,Test
300235,114836,NZ_CP044275.1,Firmicutes,1,Test
300236,20196,NZ_CP022482.1,Proteobacteria,0,Test
300237,136664,NZ_CP044333.1,Proteobacteria,0,Test
300238,83710,NZ_CP006369.1,Proteobacteria,0,Train
300239,249629,NZ_CP041417.1,Proteobacteria,0,Train
300240,168577,NZ_CP017105.1,Proteobacteria,0,Train
300241,10746,NZ_CP033935.1,Bacteroidetes,8,Test
300242,314309,NZ_CP016925.1,Proteobacteria,0,Train
300243,58099,NZ_CP025710.1,Proteobacteria,0,Test
300244,66491,NZ_LR135390.1,Firmicutes,1,Train
300245,355071,LR606148.1,Proteobacteria,0,Test
300246,206662,NZ_CP024259.1,Proteobacteria,0,Test
300247,157139,NZ_CP018730.1,Proteobacteria,0,Train
300248,132249,NZ_CP043515.1,Proteobacteria,0,Test
300249,287291,NC_022123.1,Firmicutes,1,Train
300250,295083,NZ_CP008899.1,Proteobacteria,0,Train
300251,208025,NZ_CP024483.1,Proteobacteria,0,Train
300252,94721,NZ_CP031502.1,Deinococcus-Thermus,5,Train
300253,60198,NZ_CP005999.1,Proteobacteria,0,Train
300254,44082,NZ_CP032350.1,Proteobacteria,0,Test
300255,159958,NC_011885.1,Cyanobacteria,6,Train
300256,262666,NZ_CP009266.1,Proteobacteria,0,Train
300257,150756,NZ_CP039869.1,Proteobacteria,0,Train
300258,123492,NZ_CP023959.1,Proteobacteria,0,Train
300259,209140,NZ_CP024836.1,Proteobacteria,0,Train
300260,191576,NZ_CP021823.1,Proteobacteria,0,Train
300261,352803,CP008701.1,Proteobacteria,0,Train
300262,333156,NZ_CP022789.1,Proteobacteria,0,Train
300263,161122,NZ_CP012918.1,Proteobacteria,0,Test
300264,277458,NZ_CP009763.1,Proteobacteria,0,Train
300265,208626,NZ_CP044301.1,Proteobacteria,0,Train
300266,130238,NZ_CP045339.1,Proteobacteria,0,Test
300267,84603,NZ_CP010373.2,Proteobacteria,0,Train
300268,256776,NC_016623.1,Proteobacteria,0,Test
300269,107300,NZ_CP020886.1,Proteobacteria,0,Train
300270,115502,NZ_CP033569.1,Proteobacteria,0,Train
300271,72573,NZ_CP042276.1,Proteobacteria,0,Train
300272,315859,NZ_CP020069.1,Proteobacteria,0,Train
300273,36787,NZ_CP023015.1,Proteobacteria,0,Train
300274,41284,NZ_CP039706.1,Firmicutes,1,Train
300275,408,NC_012586.1,Proteobacteria,0,Train
300276,15676,NZ_CP021126.1,Proteobacteria,0,Test
300277,259053,NZ_CP034933.1,Proteobacteria,0,Train
300278,234770,NZ_CP027463.1,Proteobacteria,0,Test
300279,161421,NZ_CP012915.1,Proteobacteria,0,Train
300280,131631,NZ_CP043499.1,Proteobacteria,0,Train
300281,186622,NZ_CP020475.1,Proteobacteria,0,Train
300282,179489,NZ_CP021062.1,Firmicutes,1,Train
300283,246076,NZ_CP030263.1,Proteobacteria,0,Train
300284,324483,NZ_CP031809.1,Proteobacteria,0,Test
300285,336031,NZ_CP031258.1,Proteobacteria,0,Train
300286,298658,NZ_CP022367.1,Proteobacteria,0,Train
300287,255571,NC_017585.1,Actinobacteria,2,Train
300288,139205,NZ_CP026196.1,Proteobacteria,0,Train
300289,253309,NZ_CP041423.1,Proteobacteria,0,Test
300290,248917,NZ_CP047091.1,Proteobacteria,0,Train
300291,239556,NZ_CP047122.1,Firmicutes,1,Train
300292,60596,NZ_CP040821.1,Proteobacteria,0,Test
300293,88443,NZ_CP012572.1,Proteobacteria,0,Train
300294,69701,NZ_CP042405.1,Firmicutes,1,Train
300295,13558,NZ_CP023821.1,Proteobacteria,0,Test
300296,216263,NZ_CP026833.1,Proteobacteria,0,Train
300297,131770,NZ_CP032496.1,Proteobacteria,0,Train
300298,80333,NZ_CP007125.1,Firmicutes,1,Test
300299,223815,NZ_CP010706.1,Proteobacteria,0,Test
300300,134438,NZ_CP019989.1,Firmicutes,1,Train
300301,316469,NZ_CP018955.1,Proteobacteria,0,Train
300302,265096,NZ_CP009368.1,Firmicutes,1,Train
300303,52362,NZ_CP008825.1,Proteobacteria,0,Train
300304,337039,NZ_CP032281.1,Proteobacteria,0,Train
300305,336051,NZ_CP031258.1,Proteobacteria,0,Test
300306,254415,NZ_CP048070.1,Proteobacteria,0,Train
300307,126786,NZ_LR723672.1,Proteobacteria,0,Test
300308,165786,NC_010998.1,Proteobacteria,0,Train
300309,129852,NZ_CP045356.1,Proteobacteria,0,Train
300310,168308,NZ_CP017105.1,Proteobacteria,0,Train
300311,350617,LT906557.1,Proteobacteria,0,Train
300312,138359,NZ_CP013750.1,Firmicutes,1,Train
300313,173690,NZ_CP020602.1,Proteobacteria,0,Train
300314,165772,NC_010998.1,Proteobacteria,0,Train
300315,3477,NZ_CP015851.1,Proteobacteria,0,Test
300316,359880,CP000876.1,other,9,Train
300317,13770,NZ_CP034083.1,Proteobacteria,0,Train
300318,349372,CP000662.1,Proteobacteria,0,Train
300319,87049,NZ_CP041997.1,Proteobacteria,0,Train
300320,282324,NC_012811.1,Proteobacteria,0,Train
300321,190471,NZ_CP021821.1,Proteobacteria,0,Train
300322,339911,NZ_CP021763.1,Proteobacteria,0,Test
300323,202478,NZ_CP019483.1,Proteobacteria,0,Train
300324,323212,NZ_CP028965.1,Proteobacteria,0,Train
300325,71671,NC_011961.1,other,9,Train
300326,188316,NZ_CP021828.1,Proteobacteria,0,Test
300327,9073,NZ_CP029924.1,Proteobacteria,0,Train
300328,126784,NZ_LR723672.1,Proteobacteria,0,Train
300329,37038,NZ_CP038238.1,Proteobacteria,0,Train
300330,304452,NZ_CP016541.2,Firmicutes,1,Train
300331,257437,NC_013859.1,Proteobacteria,0,Test
300332,187437,NZ_CP016905.1,Proteobacteria,0,Train
300333,208169,NZ_CP024425.1,Proteobacteria,0,Train
300334,288260,NC_017424.1,Spirochaetes,7,Train
300335,114,NC_016846.1,Proteobacteria,0,Train
300336,89239,NZ_CP010146.1,Proteobacteria,0,Train
300337,107527,NZ_CP016453.1,Proteobacteria,0,Test
300338,66673,NZ_AP017899.1,Proteobacteria,0,Train
300339,307166,NZ_LT960615.1,Proteobacteria,0,Train
300340,209727,NZ_CP017322.1,Proteobacteria,0,Train
300341,20187,NZ_CP022482.1,Proteobacteria,0,Train
300342,350981,CP022016.1,Proteobacteria,0,Train
300343,268043,NZ_CP009349.1,Firmicutes,1,Train
300344,23000,NZ_CP022299.1,Proteobacteria,0,Train
300345,43451,NZ_CP032342.1,Proteobacteria,0,Train
300346,111581,NZ_CP013560.1,Proteobacteria,0,Test
300347,154464,NZ_CP016589.1,Firmicutes,1,Train
300348,214841,NZ_CP020099.1,Firmicutes,1,Train
300349,42134,NZ_CP039508.1,Proteobacteria,0,Test
300350,337716,NZ_CP032226.1,Proteobacteria,0,Test
300351,277911,NZ_CP014675.1,Proteobacteria,0,Train
300352,85174,NZ_CP021217.1,Proteobacteria,0,Train
300353,347678,CP007642.1,Proteobacteria,0,Train
300354,215583,NZ_CP046723.1,Proteobacteria,0,Train
300355,293,NC_012586.1,Proteobacteria,0,Train
300356,253090,NZ_CP017431.1,Firmicutes,1,Train
300357,355929,CP042536.1,Proteobacteria,0,Train
300358,80485,NZ_CP009776.1,Proteobacteria,0,Test
300359,280956,NC_003296.1,Proteobacteria,0,Train
300360,310223,NZ_AP017561.1,Cyanobacteria,6,Train
300361,167810,NZ_CP017078.1,Proteobacteria,0,Test
300362,139150,NZ_CP029447.1,Proteobacteria,0,Train
300363,3922,NZ_CP012491.1,Proteobacteria,0,Test
300364,28144,NZ_CP035572.1,Firmicutes,1,Train
300365,204024,NZ_CP024272.1,Proteobacteria,0,Train
300366,229773,NZ_CP024314.1,Proteobacteria,0,Train
300367,45705,NZ_CP032322.1,Proteobacteria,0,Test
300368,32134,NZ_CP011583.1,Proteobacteria,0,Train
300369,153995,NZ_CP013379.1,Proteobacteria,0,Train
300370,176658,NC_018683.1,Proteobacteria,0,Train
300371,240760,NZ_CP026528.1,Proteobacteria,0,Train
300372,356400,AP021850.1,Deinococcus-Thermus,5,Train
300373,178124,NZ_CP020749.1,Firmicutes,1,Train
300374,248852,NZ_CP018832.1,Firmicutes,1,Train
300375,94068,NZ_LN890525.1,Proteobacteria,0,Train
300376,252713,NZ_CP039562.1,Proteobacteria,0,Train
300377,143936,NZ_CP039216.1,Proteobacteria,0,Train
300378,362630,AP022593.1,Actinobacteria,2,Train
300379,43659,NZ_CP032340.1,Proteobacteria,0,Train
300380,17189,NZ_CP030786.2,Proteobacteria,0,Test
300381,348173,CP003185.1,Firmicutes,1,Train
300382,173064,NC_007974.2,Proteobacteria,0,Train
300383,159557,NC_019746.1,Cyanobacteria,6,Test
300384,294257,NZ_HG938354.1,Proteobacteria,0,Test
300385,263650,NZ_CP006927.1,Proteobacteria,0,Train
300386,296318,NZ_CP029142.1,Proteobacteria,0,Test
300387,317608,NZ_CP030933.1,Firmicutes,1,Test
300388,61470,NZ_CP021374.1,Proteobacteria,0,Train
300389,331984,NZ_CP022758.1,Proteobacteria,0,Train
300390,34568,NZ_CP032230.1,Actinobacteria,2,Train
300391,242074,NZ_CP045677.1,Proteobacteria,0,Train
300392,184283,NZ_CP021449.1,Proteobacteria,0,Train
300393,246014,NZ_CP030264.1,Proteobacteria,0,Train
300394,311286,NZ_CP048281.1,Proteobacteria,0,Train
300395,267575,NZ_CP010317.1,Proteobacteria,0,Train
300396,341033,NZ_CP033045.1,Firmicutes,1,Train
300397,128,NC_016839.1,Proteobacteria,0,Train
300398,157156,NZ_CP018729.1,Proteobacteria,0,Train
300399,260065,NC_021995.1,Firmicutes,1,Train
300400,142076,NZ_CP019514.1,Firmicutes,1,Train
300401,61766,NZ_AP017612.1,Proteobacteria,0,Train
300402,262718,NZ_CP009146.1,Proteobacteria,0,Train
300403,363203,AP022593.1,Actinobacteria,2,Train
300404,339259,NZ_CP030831.1,Proteobacteria,0,Train
300405,297025,NZ_CP016748.1,Firmicutes,1,Train
300406,20798,NZ_LR135279.1,Firmicutes,1,Train
300407,262971,NZ_CP009146.1,Proteobacteria,0,Train
300408,333125,NZ_CP022789.1,Proteobacteria,0,Train
300409,284393,NC_015727.1,Proteobacteria,0,Train
300410,190377,NZ_CP021830.1,Proteobacteria,0,Train
300411,162653,NZ_CP017076.1,Proteobacteria,0,Train
300412,21847,NZ_CP021898.1,Proteobacteria,0,Test
300413,119009,NZ_CP042557.1,Proteobacteria,0,Test
300414,171154,NZ_CP016481.1,Cyanobacteria,6,Train
300415,83798,NZ_CP006368.1,Proteobacteria,0,Train
300416,187268,NZ_CP018759.1,Proteobacteria,0,Train
300417,94812,NZ_CP042915.1,Actinobacteria,2,Train
300418,149803,NZ_CP015155.1,Firmicutes,1,Train
300419,40650,NZ_CP039926.1,Proteobacteria,0,Train
300420,225812,NZ_CP026276.1,Proteobacteria,0,Test
300421,25063,NZ_CP035233.1,Firmicutes,1,Test
300422,297916,NZ_CP028161.1,Firmicutes,1,Train
300423,225445,NZ_CP024975.1,Proteobacteria,0,Train
300424,322239,NZ_CP032686.1,Proteobacteria,0,Train
300425,342985,NZ_CP026091.1,Proteobacteria,0,Train
300426,347427,CP007644.1,Proteobacteria,0,Train
300427,156237,NZ_CP013792.1,Proteobacteria,0,Train
300428,87195,NZ_CP043194.1,Proteobacteria,0,Train
300429,145472,NZ_CP009975.1,Proteobacteria,0,Test
300430,265083,NZ_CP009368.1,Firmicutes,1,Train
300431,102239,NZ_CP013583.1,Proteobacteria,0,Train
300432,65553,NZ_LS992189.1,Proteobacteria,0,Test
300433,25818,NZ_CP035217.1,Proteobacteria,0,Train
300434,247506,NZ_CP047573.1,Proteobacteria,0,Test
300435,46113,NZ_CP038456.1,Proteobacteria,0,Train
300436,45489,NZ_CP032323.1,Proteobacteria,0,Train
300437,129687,NZ_CP045356.1,Proteobacteria,0,Train
300438,327149,NZ_CP022799.1,Proteobacteria,0,Train
300439,105743,NZ_CP025513.1,Proteobacteria,0,Test
300440,1991,NC_000951.1,Spirochaetes,7,Train
300441,81538,NZ_CP027695.1,Proteobacteria,0,Train
300442,248308,NZ_CP010698.1,Proteobacteria,0,Train
300443,310675,NZ_CP029777.1,Deinococcus-Thermus,5,Train
300444,112150,NC_011987.1,Proteobacteria,0,Test
300445,54707,NZ_CP040764.1,Proteobacteria,0,Train
300446,360640,CP044484.1,Proteobacteria,0,Test
300447,138956,NZ_CP046163.1,Proteobacteria,0,Train
300448,301853,NZ_LR594669.1,Proteobacteria,0,Train
300449,165346,NC_019700.1,Cyanobacteria,6,Test
300450,274020,NZ_CP006662.2,Proteobacteria,0,Train
300451,187661,NZ_CP016905.1,Proteobacteria,0,Train
300452,347053,CP006880.1,Proteobacteria,0,Train
300453,336722,NZ_CP030127.1,Proteobacteria,0,Test
300454,328267,NZ_CP022764.1,Proteobacteria,0,Test
300455,152227,NZ_CP018231.1,Proteobacteria,0,Test
300456,269320,NZ_LR745047.1,Proteobacteria,0,Train
300457,324455,NZ_CP022716.1,Proteobacteria,0,Train
300458,301825,NZ_LR594669.1,Proteobacteria,0,Test
300459,324728,NZ_CP023978.1,Proteobacteria,0,Train
300460,163756,NZ_CP015205.1,Actinobacteria,2,Train
300461,6556,NZ_CP006991.1,Proteobacteria,0,Train
300462,291512,NC_014005.1,Proteobacteria,0,Train
300463,20691,NZ_LR135294.1,Firmicutes,1,Train
300464,112725,NZ_CP044079.1,Proteobacteria,0,Train
300465,350682,CP020757.1,Firmicutes,1,Train
300466,38250,NZ_CP038639.1,Proteobacteria,0,Train
300467,18318,NZ_AP018803.1,Proteobacteria,0,Train
300468,24285,NZ_CP018326.1,Firmicutes,1,Train
300469,242056,NZ_CP045678.1,Proteobacteria,0,Train
300470,193954,NZ_CP021761.1,Proteobacteria,0,Train
300471,265301,NZ_CP009698.1,Firmicutes,1,Train
300472,263361,NZ_CP004000.1,Proteobacteria,0,Train
300473,155748,NC_017055.1,Proteobacteria,0,Test
300474,127190,NZ_CP033971.1,Proteobacteria,0,Test
300475,158540,NZ_CP046333.1,Proteobacteria,0,Train
300476,364901,CP047634.1,Proteobacteria,0,Train
