Unnamed: 0,file,id,label,label_number,type
250081,268588,NZ_CP009606.1,Firmicutes,1,Train
250082,244256,NZ_CP046575.1,Actinobacteria,2,Train
250083,305626,NZ_LN879503.1,Chlamydiae,4,Train
250084,4825,NZ_AP018205.1,Cyanobacteria,6,Train
250085,119648,NZ_CP033712.1,Proteobacteria,0,Train
250086,325927,NZ_CP022791.1,Proteobacteria,0,Train
250087,157848,NZ_CP011771.1,Proteobacteria,0,Train
250088,57456,NZ_CP040901.1,Proteobacteria,0,Train
250089,111621,NZ_CP013559.1,Proteobacteria,0,Test
250090,209588,NZ_CP024827.1,Proteobacteria,0,Test
250091,20303,NZ_CP022482.1,Proteobacteria,0,Test
250092,318487,NZ_CP030863.1,Actinobacteria,2,Train
250093,148489,NZ_CP012102.1,Firmicutes,1,Train
250094,261885,NZ_CP007795.1,Proteobacteria,0,Test
250095,204137,NZ_CP024280.1,Proteobacteria,0,Train
250096,120439,NZ_CP018875.1,Firmicutes,1,Train
250097,91588,NZ_CP043441.1,Proteobacteria,0,Train
250098,274539,NZ_CP012652.1,Firmicutes,1,Test
250099,291558,NC_013792.1,Firmicutes,1,Train
250100,361240,CP040859.1,Proteobacteria,0,Train
250101,113435,NZ_CP044034.1,Proteobacteria,0,Train
250102,25146,NZ_CP035221.1,Firmicutes,1,Train
250103,291752,NC_013366.1,Proteobacteria,0,Train
250104,124138,NZ_CP018876.1,Firmicutes,1,Train
250105,351430,CP016713.1,Firmicutes,1,Train
250106,352478,CP024687.1,Firmicutes,1,Test
250107,302860,NZ_AP022333.1,Proteobacteria,0,Train
250108,296668,NZ_CP007130.1,other,9,Train
250109,211916,NZ_CP020371.1,Proteobacteria,0,Train
250110,9377,NZ_CP029879.1,Proteobacteria,0,Train
250111,169127,NZ_CP013110.1,Proteobacteria,0,Train
250112,39894,NZ_CP038277.1,Proteobacteria,0,Train
250113,148332,NZ_CP012688.1,Proteobacteria,0,Train
250114,100074,NZ_CP013528.1,Proteobacteria,0,Train
250115,66392,NZ_LR135227.1,Firmicutes,1,Train
250116,337537,NZ_CP032256.1,Proteobacteria,0,Train
250117,359286,CP043743.1,Proteobacteria,0,Train
250118,48715,NZ_CP033347.2,Proteobacteria,0,Train
250119,13563,NZ_CP023821.1,Proteobacteria,0,Train
250120,34336,NZ_CP037735.1,Proteobacteria,0,Test
250121,359718,CP006583.2,Proteobacteria,0,Train
250122,8178,NZ_CP033582.1,Actinobacteria,2,Test
250123,262382,NZ_CP007135.1,Proteobacteria,0,Train
250124,54730,NZ_CP040764.1,Proteobacteria,0,Test
250125,4704,NZ_LN554849.1,Proteobacteria,0,Train
250126,135782,NZ_CP045856.1,Proteobacteria,0,Train
250127,160992,NZ_CP046285.1,Proteobacteria,0,Train
250128,290271,NZ_CP009904.1,Proteobacteria,0,Test
250129,207661,NZ_CP024551.1,Proteobacteria,0,Train
250130,182961,NZ_CP040345.1,Firmicutes,1,Train
250131,41210,NZ_CP039706.1,Firmicutes,1,Train
250132,360778,CP048797.1,Proteobacteria,0,Train
250133,73092,NC_011984.1,Proteobacteria,0,Train
250134,75200,NC_018696.1,Proteobacteria,0,Train
250135,212726,NZ_CP025007.1,Proteobacteria,0,Train
250136,206696,NZ_CP024237.1,Proteobacteria,0,Test
250137,96608,NZ_CP013598.1,Proteobacteria,0,Test
250138,50601,NZ_CP040541.1,Proteobacteria,0,Test
250139,305702,NZ_CP010872.1,Proteobacteria,0,Train
250140,94488,NZ_CP035710.1,Proteobacteria,0,Train
250141,51607,NZ_CP027678.1,Proteobacteria,0,Test
250142,311387,NZ_CP048281.1,Proteobacteria,0,Test
250143,149685,NZ_CP015373.1,Proteobacteria,0,Test
250144,352203,LR134125.1,Proteobacteria,0,Train
250145,41641,NZ_CP039703.1,Firmicutes,1,Train
250146,133135,NZ_CP045833.1,Proteobacteria,0,Train
250147,76915,NC_017324.1,Proteobacteria,0,Train
250148,261217,NC_020527.1,Proteobacteria,0,Train
250149,88389,NZ_CP018355.1,Proteobacteria,0,Train
250150,269623,NZ_CP013615.1,Firmicutes,1,Train
250151,25309,NZ_CP035002.1,Proteobacteria,0,Test
250152,186666,NZ_CP014688.1,Proteobacteria,0,Train
250153,322419,NZ_CP032685.1,Proteobacteria,0,Train
250154,98877,NZ_CP013515.1,Proteobacteria,0,Train
250155,122766,NZ_CP022064.1,Proteobacteria,0,Test
250156,296838,NZ_CP007129.1,other,9,Train
250157,139901,NZ_CP012142.1,Proteobacteria,0,Train
250158,89767,NZ_CP017435.1,Proteobacteria,0,Train
250159,237975,NZ_CP019251.1,Proteobacteria,0,Train
250160,19514,NZ_LR135320.1,Firmicutes,1,Train
250161,32972,NZ_LR025089.1,Proteobacteria,0,Test
250162,25093,NZ_CP035273.1,Firmicutes,1,Train
250163,358416,CP043545.1,Proteobacteria,0,Train
250164,320147,NZ_CP014309.1,Proteobacteria,0,Train
250165,175475,NC_012473.1,Firmicutes,1,Train
250166,224652,NZ_CP025756.1,Firmicutes,1,Train
250167,174581,NZ_CP013917.1,Proteobacteria,0,Test
250168,27327,NZ_CP025240.1,Proteobacteria,0,Train
250169,357984,CP047672.1,Proteobacteria,0,Train
250170,31837,NZ_CP035512.1,Proteobacteria,0,Train
250171,203255,NZ_CP023187.1,Proteobacteria,0,Train
250172,67861,NZ_CP029356.1,Proteobacteria,0,Test
250173,201812,NZ_CP023358.1,Proteobacteria,0,Train
250174,198347,NZ_CP023064.1,Proteobacteria,0,Test
250175,282330,NC_012811.1,Proteobacteria,0,Train
250176,188468,NZ_CP021828.1,Proteobacteria,0,Train
250177,83983,NZ_CP014649.1,Proteobacteria,0,Train
250178,122418,NZ_CP020399.1,Proteobacteria,0,Train
250179,294938,NZ_HG938356.1,Proteobacteria,0,Train
250180,37607,NZ_CP007182.1,Proteobacteria,0,Train
250181,137601,NZ_CP046002.1,Proteobacteria,0,Train
250182,141571,NZ_CP020072.1,Proteobacteria,0,Train
250183,55640,NZ_CP040850.1,Firmicutes,1,Test
250184,22474,NZ_CP035115.1,Firmicutes,1,Train
250185,56264,NZ_LR134428.1,Proteobacteria,0,Train
250186,275554,NZ_CP015867.1,Actinobacteria,2,Test
250187,324732,NZ_CP023978.1,Proteobacteria,0,Train
250188,204227,NZ_CP024036.1,Firmicutes,1,Train
250189,253565,NZ_CP039285.1,Spirochaetes,7,Test
250190,285779,NC_014534.1,Cyanobacteria,6,Train
250191,299315,NZ_CP022363.1,Proteobacteria,0,Test
250192,79512,NZ_CP010991.1,Actinobacteria,2,Train
250193,331461,NZ_CP022769.1,Proteobacteria,0,Train
250194,249043,NZ_CP012477.1,Actinobacteria,2,Train
250195,69577,NZ_CP042388.1,Firmicutes,1,Train
250196,246366,NZ_CP030263.1,Proteobacteria,0,Test
250197,10281,NZ_CP030792.1,Proteobacteria,0,Train
250198,59131,NZ_CP031103.1,Proteobacteria,0,Train
250199,153751,NZ_CP017193.1,Proteobacteria,0,Train
250200,302142,NZ_LR594667.1,Proteobacteria,0,Test
250201,53679,NZ_CP029324.1,Firmicutes,1,Train
250202,227106,NZ_CP025986.1,Proteobacteria,0,Test
250203,113770,NZ_CP039728.1,Firmicutes,1,Train
250204,170663,NZ_CP013855.1,Actinobacteria,2,Train
250205,210560,NZ_CP024884.1,Proteobacteria,0,Train
250206,349765,CP027478.1,Proteobacteria,0,Test
250207,264620,NZ_CP010421.1,Proteobacteria,0,Train
250208,340413,NZ_CP032413.1,Firmicutes,1,Train
250209,190055,NZ_CP021831.1,Proteobacteria,0,Train
250210,326076,NZ_CP022791.1,Proteobacteria,0,Test
250211,197255,NZ_CP023072.1,Proteobacteria,0,Train
250212,98010,NZ_CP013521.1,Proteobacteria,0,Train
250213,315050,NZ_CP008791.1,Proteobacteria,0,Test
250214,341823,NZ_CP023408.1,Actinobacteria,2,Train
250215,40644,NZ_CP039926.1,Proteobacteria,0,Train
250216,61324,NZ_CP032703.1,Proteobacteria,0,Test
250217,11146,NZ_CP020485.1,Firmicutes,1,Train
250218,319611,NZ_CP026587.1,Proteobacteria,0,Train
250219,13282,NZ_CP023841.1,Proteobacteria,0,Train
250220,43849,NZ_CP032340.1,Proteobacteria,0,Train
250221,243252,NZ_CP047261.1,Proteobacteria,0,Train
250222,84624,NZ_CP010305.1,Proteobacteria,0,Train
250223,265508,NZ_CP009324.1,Firmicutes,1,Train
250224,167341,NZ_CP044377.1,Proteobacteria,0,Train
250225,272671,NZ_CP009562.1,Proteobacteria,0,Train
250226,154334,NZ_LT599052.1,Firmicutes,1,Test
250227,158122,NZ_CP010015.1,Firmicutes,1,Train
250228,189638,NZ_CP021801.1,Proteobacteria,0,Train
250229,346483,CP012495.1,Proteobacteria,0,Test
250230,137376,NZ_CP011639.1,Proteobacteria,0,Train
250231,190488,NZ_CP021821.1,Proteobacteria,0,Train
250232,68919,NZ_CP042868.1,Proteobacteria,0,Train
250233,354579,CP037991.1,Firmicutes,1,Test
250234,262201,NZ_CP007794.1,Proteobacteria,0,Train
250235,198779,NZ_CP023003.1,Firmicutes,1,Test
250236,300362,NZ_CP024103.1,Firmicutes,1,Test
250237,225465,NZ_CP016860.1,Firmicutes,1,Train
250238,166568,NC_008607.1,Proteobacteria,0,Train
250239,252714,NZ_CP039562.1,Proteobacteria,0,Test
250240,168971,NZ_CP013110.1,Proteobacteria,0,Train
250241,167268,NZ_CP044381.1,Proteobacteria,0,Train
250242,142057,NZ_CP019589.1,Firmicutes,1,Test
250243,303484,NZ_CP021166.1,Proteobacteria,0,Train
250244,42650,NZ_CP040048.1,Proteobacteria,0,Train
250245,319155,NC_009349.1,Proteobacteria,0,Train
250246,180739,NZ_CP019854.1,Spirochaetes,7,Train
250247,213382,NZ_CP023781.1,Firmicutes,1,Train
250248,325628,NZ_CP031159.1,Deinococcus-Thermus,5,Train
250249,149540,NZ_CP018204.1,Proteobacteria,0,Train
250250,147353,NZ_CP039239.1,Proteobacteria,0,Train
250251,101519,NZ_CP013567.1,Proteobacteria,0,Train
250252,149271,NZ_FO818638.1,Proteobacteria,0,Train
250253,209116,NZ_CP024863.1,Proteobacteria,0,Train
250254,261770,NZ_CP007795.1,Proteobacteria,0,Train
250255,58467,NZ_CP040642.1,Proteobacteria,0,Test
250256,23084,NZ_CP034817.1,Proteobacteria,0,Train
250257,225968,NZ_CP025993.1,Firmicutes,1,Train
250258,262496,NZ_CP006264.1,Proteobacteria,0,Train
250259,250431,NZ_CP027045.1,Proteobacteria,0,Test
250260,118684,NZ_CP033563.1,Proteobacteria,0,Test
250261,327231,NZ_CP022799.1,Proteobacteria,0,Train
250262,232216,NZ_CP027195.1,Firmicutes,1,Train
250263,45730,NZ_CP032322.1,Proteobacteria,0,Train
250264,321639,NZ_CP032695.1,Proteobacteria,0,Train
250265,353428,CP031730.1,Proteobacteria,0,Test
250266,177512,NZ_CP021031.1,Proteobacteria,0,Train
250267,114024,NZ_CP044190.1,Proteobacteria,0,Train
250268,124785,NZ_CP033764.1,Proteobacteria,0,Train
250269,346639,CP006880.1,Proteobacteria,0,Train
250270,232745,NZ_CP025014.1,Proteobacteria,0,Train
250271,259797,NC_022050.1,Proteobacteria,0,Train
250272,28264,NZ_LR214999.1,other,9,Train
250273,156050,NZ_CP020455.1,Proteobacteria,0,Train
250274,361061,CP048619.1,Proteobacteria,0,Train
250275,338486,NZ_CP031116.1,Actinobacteria,2,Train
250276,247015,NZ_CP047831.1,Firmicutes,1,Test
250277,145128,NZ_CP004860.1,Firmicutes,1,Train
250278,234554,NZ_CP027547.1,Proteobacteria,0,Train
250279,345186,NZ_CP033251.1,Proteobacteria,0,Train
250280,313188,NZ_CP030100.1,Proteobacteria,0,Train
250281,1357,NC_003065.3,Proteobacteria,0,Train
250282,206469,NZ_CP024230.1,Proteobacteria,0,Train
250283,236746,NZ_CP026266.1,Proteobacteria,0,Train
250284,337903,NZ_CP032264.1,Proteobacteria,0,Train
250285,41617,NZ_CP039703.1,Firmicutes,1,Train
250286,138857,NZ_CP046163.1,Proteobacteria,0,Train
250287,253177,NZ_CP041434.1,Proteobacteria,0,Train
250288,306835,NZ_CP017943.1,Proteobacteria,0,Test
250289,178604,NZ_CP015253.1,Firmicutes,1,Train
250290,26799,NZ_CP034471.1,Proteobacteria,0,Test
250291,62032,NZ_CP017991.1,Proteobacteria,0,Test
250292,339318,NZ_CP030830.1,Proteobacteria,0,Train
250293,362314,AP022593.1,Actinobacteria,2,Train
250294,348788,CP002864.1,Bacteroidetes,8,Test
250295,90235,NZ_CP015242.1,Proteobacteria,0,Train
250296,316005,NZ_CP020057.1,Proteobacteria,0,Test
250297,294307,NZ_HG938354.1,Proteobacteria,0,Train
250298,94567,NZ_CP035707.1,Proteobacteria,0,Train
250299,55820,NZ_CP041205.1,Proteobacteria,0,Train
250300,74157,NC_017791.1,Deinococcus-Thermus,5,Train
250301,67614,NZ_CP029357.1,Proteobacteria,0,Test
250302,190462,NZ_CP021821.1,Proteobacteria,0,Train
250303,192747,NZ_CP021809.1,Proteobacteria,0,Train
250304,130752,NZ_CP045385.1,Proteobacteria,0,Train
250305,105344,NZ_CP042337.1,Proteobacteria,0,Train
250306,161009,NZ_CP046284.1,Proteobacteria,0,Test
250307,114993,NZ_CP041444.1,Proteobacteria,0,Test
250308,181884,NC_011881.1,Actinobacteria,2,Test
250309,284265,NC_016113.1,Actinobacteria,2,Train
250310,158046,NZ_CP010055.1,Bacteroidetes,8,Train
250311,228928,NZ_CP026728.1,Proteobacteria,0,Test
250312,39751,NZ_CP022775.1,Proteobacteria,0,Train
250313,241691,NZ_CP020547.1,Proteobacteria,0,Train
250314,159072,NZ_CP046295.1,Proteobacteria,0,Train
250315,335815,NZ_CP028348.1,Proteobacteria,0,Train
250316,34162,NZ_CP036405.1,Proteobacteria,0,Train
250317,65423,NZ_LS992177.1,Proteobacteria,0,Test
250318,299244,NZ_CP022363.1,Proteobacteria,0,Train
250319,196592,NZ_CP022156.1,Proteobacteria,0,Train
250320,172706,NZ_CP011518.2,Proteobacteria,0,Train
250321,197303,NZ_CP023072.1,Proteobacteria,0,Train
250322,120757,NZ_AP020327.1,Actinobacteria,2,Train
250323,147406,NZ_CP039236.1,Proteobacteria,0,Train
250324,103695,NC_014957.1,other,9,Train
250325,253044,NZ_CP023723.1,Proteobacteria,0,Train
250326,268822,NZ_CP006663.1,Proteobacteria,0,Train
250327,99717,NZ_CP013605.1,Proteobacteria,0,Train
250328,105950,NZ_CP026048.1,Proteobacteria,0,Train
250329,63361,NZ_AP018378.1,Proteobacteria,0,Test
250330,196941,NZ_CP022021.1,Firmicutes,1,Train
250331,224892,NZ_CP025613.1,Proteobacteria,0,Train
250332,209637,NZ_CP024839.1,Proteobacteria,0,Test
250333,56753,NZ_CP033956.1,Proteobacteria,0,Train
250334,98166,NZ_CP013519.1,Proteobacteria,0,Test
250335,320700,NZ_CP032691.1,Proteobacteria,0,Train
250336,52815,NZ_CP040783.1,Firmicutes,1,Train
250337,166171,NC_009717.1,Proteobacteria,0,Train
250338,226505,NZ_CP026208.1,Proteobacteria,0,Train
250339,350708,CP020756.1,Firmicutes,1,Train
250340,135263,NZ_CP045923.1,Firmicutes,1,Test
250341,295630,NC_020420.1,other,9,Train
250342,346819,CP006880.1,Proteobacteria,0,Test
250343,241930,NZ_CP019282.1,Proteobacteria,0,Test
250344,23653,NZ_CP026134.1,Proteobacteria,0,Train
250345,353449,CP031730.1,Proteobacteria,0,Train
250346,70558,NC_012780.1,Firmicutes,1,Train
250347,233615,NZ_CP028350.1,Proteobacteria,0,Train
250348,295818,NC_018509.1,Firmicutes,1,Train
250349,218225,NZ_CP010589.1,Proteobacteria,0,Train
250350,349450,CP000662.1,Proteobacteria,0,Train
250351,212131,NZ_CP024657.1,Firmicutes,1,Train
250352,249857,NZ_CP035916.1,Proteobacteria,0,Test
250353,99112,NZ_CP013494.1,Proteobacteria,0,Test
250354,45003,NZ_CP032327.1,Proteobacteria,0,Train
250355,266613,NZ_CP009292.1,Proteobacteria,0,Train
250356,149780,NZ_CP015156.1,Firmicutes,1,Train
250357,78684,NC_021520.1,Firmicutes,1,Train
250358,8798,NZ_CP033429.1,Proteobacteria,0,Train
250359,267237,NZ_CP009321.1,Proteobacteria,0,Train
250360,170664,NZ_CP013855.1,Actinobacteria,2,Train
250361,329001,NZ_CP022756.1,Proteobacteria,0,Train
250362,348440,CP003090.1,Proteobacteria,0,Train
250363,2548,NZ_AP017309.1,Cyanobacteria,6,Train
250364,35143,NZ_CP025212.1,Proteobacteria,0,Train
250365,355676,CP030435.1,Firmicutes,1,Train
250366,124444,NZ_CP045023.1,Firmicutes,1,Train
250367,190407,NZ_CP021830.1,Proteobacteria,0,Test
250368,39260,NZ_CP014652.1,Proteobacteria,0,Train
250369,29718,NZ_CP034238.1,Proteobacteria,0,Train
250370,352886,CP027110.1,Proteobacteria,0,Train
250371,114161,NZ_CP044160.1,Proteobacteria,0,Train
250372,130160,NZ_CP045339.1,Proteobacteria,0,Train
250373,11450,NZ_CP027167.1,Proteobacteria,0,Test
250374,176582,NC_018683.1,Proteobacteria,0,Train
250375,299667,NZ_CP029442.1,Proteobacteria,0,Train
250376,195798,NZ_CP019586.1,Proteobacteria,0,Test
250377,40973,NZ_CP039699.1,Proteobacteria,0,Train
250378,134418,NZ_CP019990.1,Firmicutes,1,Train
250379,148616,NZ_CP012100.1,Firmicutes,1,Train
250380,235253,NZ_CP029211.1,Proteobacteria,0,Train
250381,81724,NZ_CP028567.2,Proteobacteria,0,Train
250382,304161,NZ_CP018172.1,Proteobacteria,0,Train
250383,82901,NZ_CP008842.1,Proteobacteria,0,Train
250384,172976,NC_007974.2,Proteobacteria,0,Test
250385,58107,NZ_CP025709.1,Proteobacteria,0,Train
250386,297036,NZ_CP016747.1,Firmicutes,1,Test
250387,7347,NC_007766.1,Proteobacteria,0,Train
250388,139146,NZ_CP029448.1,Proteobacteria,0,Test
250389,112584,NZ_CP043947.1,Proteobacteria,0,Train
250390,110790,NZ_CP013579.1,Proteobacteria,0,Train
250391,251789,NZ_CP041301.1,Proteobacteria,0,Train
250392,311336,NZ_CP048281.1,Proteobacteria,0,Train
250393,55906,NZ_CP041205.1,Proteobacteria,0,Test
250394,321713,NZ_CP032695.1,Proteobacteria,0,Train
250395,283461,NC_009806.1,Actinobacteria,2,Train
250396,104971,NC_011368.1,Proteobacteria,0,Train
250397,269988,NZ_CP010859.1,Proteobacteria,0,Train
250398,147785,NZ_CP009558.1,Firmicutes,1,Train
250399,32719,NZ_CP036337.1,Proteobacteria,0,Test
250400,298992,NZ_CP022367.1,Proteobacteria,0,Train
250401,363904,CP049319.1,Proteobacteria,0,Train
250402,266607,NZ_CP009292.1,Proteobacteria,0,Train
250403,29985,NZ_CP032614.1,Firmicutes,1,Train
250404,123881,NZ_CP021206.1,Proteobacteria,0,Train
250405,230501,NZ_CP026547.1,Proteobacteria,0,Train
250406,354647,CP042280.1,Actinobacteria,2,Train
250407,119183,NZ_CP044515.1,Spirochaetes,7,Train
250408,131657,NZ_CP043499.1,Proteobacteria,0,Train
250409,347863,CP009867.1,Proteobacteria,0,Train
250410,172341,NZ_CP017750.1,Proteobacteria,0,Train
250411,153619,NZ_CP016555.1,Proteobacteria,0,Train
250412,7786,NC_007336.1,Proteobacteria,0,Train
250413,176881,NZ_CP039644.1,Proteobacteria,0,Train
250414,66369,NZ_LR135230.1,Firmicutes,1,Train
250415,192078,NZ_CP021805.1,Proteobacteria,0,Train
250416,252820,NZ_CP028721.1,Firmicutes,1,Train
250417,271402,NZ_CP013744.1,Actinobacteria,2,Test
250418,320101,NZ_CP014310.1,Proteobacteria,0,Test
250419,202479,NZ_CP019483.1,Proteobacteria,0,Train
250420,270084,NZ_CP010857.1,Proteobacteria,0,Train
250421,271493,NZ_CP007214.1,Proteobacteria,0,Train
250422,156388,NZ_CP018684.2,Proteobacteria,0,Train
250423,306314,NZ_CP029729.1,Proteobacteria,0,Train
250424,19658,NZ_CP034788.1,Proteobacteria,0,Test
250425,127609,NZ_CP045016.1,Proteobacteria,0,Train
250426,56347,NZ_LR134421.1,Proteobacteria,0,Train
250427,111365,NZ_CP013562.1,Proteobacteria,0,Test
250428,264057,NZ_CP007624.1,Firmicutes,1,Train
250429,205576,NZ_CP022660.1,Proteobacteria,0,Test
250430,15489,NZ_CP021127.1,Proteobacteria,0,Train
250431,42027,NZ_CP038139.1,Proteobacteria,0,Train
250432,193148,NZ_CP021795.1,Proteobacteria,0,Train
250433,162859,NZ_CP014877.1,Firmicutes,1,Train
250434,290149,NZ_CP006760.1,Proteobacteria,0,Test
250435,55876,NZ_CP041205.1,Proteobacteria,0,Train
250436,200244,NZ_CP022346.1,Firmicutes,1,Train
250437,6226,NC_003078.1,Proteobacteria,0,Train
250438,4642,NZ_CP026189.1,Proteobacteria,0,Train
250439,248716,NZ_CP047899.1,Actinobacteria,2,Train
250440,226001,NZ_CP025992.1,Firmicutes,1,Train
250441,246573,NZ_CP040123.1,Proteobacteria,0,Train
250442,276969,NZ_CP012886.2,Actinobacteria,2,Test
250443,60224,NZ_CP041677.1,Firmicutes,1,Train
250444,346062,NZ_CP033030.1,Proteobacteria,0,Train
250445,93898,NZ_CP011291.1,Proteobacteria,0,Train
250446,319891,NZ_CP025038.1,Proteobacteria,0,Train
250447,344018,LN997843.1,Actinobacteria,2,Train
250448,238551,NZ_CP039379.1,Firmicutes,1,Test
250449,340574,NZ_CP032395.1,Proteobacteria,0,Test
250450,348615,CP003090.1,Proteobacteria,0,Test
250451,124526,NZ_CP041739.1,Firmicutes,1,Train
250452,22499,NZ_CP035137.1,Firmicutes,1,Train
250453,232949,NZ_CP025013.1,Proteobacteria,0,Train
250454,92079,NZ_CP042333.1,Proteobacteria,0,Train
250455,302758,NZ_AP022335.1,Proteobacteria,0,Train
250456,108722,NZ_CP013573.1,Proteobacteria,0,Train
250457,91035,NZ_CP033323.1,Proteobacteria,0,Train
250458,339616,NZ_CP022926.1,Proteobacteria,0,Train
250459,45000,NZ_CP032327.1,Proteobacteria,0,Train
250460,206634,NZ_CP024264.1,Proteobacteria,0,Train
250461,282842,NC_011407.1,Proteobacteria,0,Train
250462,318966,NZ_CP015914.1,Proteobacteria,0,Train
250463,239678,NZ_CP041349.1,Proteobacteria,0,Train
250464,60219,NZ_CP041926.1,Proteobacteria,0,Train
250465,69213,NZ_AP017969.1,Fusobacteria,3,Train
250466,320656,NZ_CP032691.1,Proteobacteria,0,Train
250467,261300,NC_020527.1,Proteobacteria,0,Train
250468,200187,NZ_CP022476.1,Firmicutes,1,Train
250469,229968,NZ_CP024314.1,Proteobacteria,0,Train
250470,259636,NC_022536.1,Proteobacteria,0,Test
250471,94745,NZ_CP042916.1,Actinobacteria,2,Train
250472,30067,NZ_CP032609.1,Firmicutes,1,Train
250473,169383,NZ_CP013110.1,Proteobacteria,0,Test
250474,271654,NZ_CP009453.1,Proteobacteria,0,Train
250475,51560,NZ_CP027679.1,Proteobacteria,0,Test
250476,272483,NZ_CP011665.1,Actinobacteria,2,Train
250477,89319,NZ_CP010144.1,Proteobacteria,0,Train
250478,159528,NC_020051.1,Cyanobacteria,6,Train
