Unnamed: 0,file,id,label,label_number,type
350071,351371,CP015514.1,Proteobacteria,0,Train
350072,185481,NZ_CP021154.1,Proteobacteria,0,Train
350073,182011,NC_010627.1,Proteobacteria,0,Train
350074,339527,NZ_CP030828.1,Proteobacteria,0,Train
350075,70642,NC_008271.1,Actinobacteria,2,Train
350076,14428,NZ_CP025854.1,Proteobacteria,0,Train
350077,23836,NZ_CP030052.1,Proteobacteria,0,Train
350078,325490,NZ_CP031163.1,Deinococcus-Thermus,5,Train
350079,83205,NZ_LR699116.1,Proteobacteria,0,Train
350080,189657,NZ_CP021801.1,Proteobacteria,0,Train
350081,281048,NC_003296.1,Proteobacteria,0,Train
350082,301391,NZ_LR594672.1,Proteobacteria,0,Train
350083,165932,NC_010997.1,Proteobacteria,0,Train
350084,153888,NZ_CP017110.1,Firmicutes,1,Train
350085,267552,NZ_CP009441.1,Proteobacteria,0,Train
350086,123846,NZ_CP021209.1,Proteobacteria,0,Train
350087,134864,NZ_CP015000.1,Proteobacteria,0,Test
350088,120154,NZ_CP020443.2,Proteobacteria,0,Train
350089,131286,NZ_CP014973.1,Proteobacteria,0,Train
350090,240308,NZ_CP020900.1,Proteobacteria,0,Train
350091,320689,NZ_CP032691.1,Proteobacteria,0,Train
350092,262115,NZ_CP007794.1,Proteobacteria,0,Train
350093,203910,NZ_CP024329.1,Spirochaetes,7,Train
350094,29546,NZ_CP022731.1,Proteobacteria,0,Test
350095,60525,NZ_CP040823.1,Proteobacteria,0,Train
350096,130416,NZ_CP045377.1,Proteobacteria,0,Test
350097,301648,NZ_LR594660.1,Proteobacteria,0,Train
350098,36926,NZ_CP023015.1,Proteobacteria,0,Train
350099,240942,NZ_CP026527.1,Proteobacteria,0,Train
350100,211805,NZ_CP020372.1,Proteobacteria,0,Train
350101,318816,NZ_CP028576.1,Proteobacteria,0,Train
350102,266657,NZ_CP009292.1,Proteobacteria,0,Train
350103,285113,NC_014723.1,Proteobacteria,0,Test
350104,55256,NZ_CP040895.1,Proteobacteria,0,Train
350105,119524,NZ_CP043774.1,Proteobacteria,0,Train
350106,80317,NZ_HG004427.1,Proteobacteria,0,Train
350107,173785,NZ_CP020573.1,Proteobacteria,0,Test
350108,121244,NZ_CP034911.1,Proteobacteria,0,Train
350109,274203,NZ_CP014177.1,Firmicutes,1,Train
350110,299472,NZ_CP029430.1,Proteobacteria,0,Train
350111,228098,NZ_CP025508.1,Proteobacteria,0,Test
350112,323153,NZ_CP031419.1,Actinobacteria,2,Train
350113,83113,NZ_CP042998.1,other,9,Train
350114,262863,NZ_CP009146.1,Proteobacteria,0,Train
350115,72766,NC_013930.1,Proteobacteria,0,Train
350116,323841,NZ_CP031216.1,Proteobacteria,0,Train
350117,245371,NZ_CP031576.1,Proteobacteria,0,Test
350118,173067,NC_007974.2,Proteobacteria,0,Test
350119,79546,NZ_CP010990.1,Actinobacteria,2,Train
350120,121521,NZ_CP042494.1,Proteobacteria,0,Train
350121,59690,NZ_CP041936.1,Proteobacteria,0,Test
350122,32615,NZ_CP036302.1,Proteobacteria,0,Train
350123,319206,NC_004565.1,Firmicutes,1,Train
350124,221345,NZ_CP019075.1,Proteobacteria,0,Train
350125,286733,NC_013263.1,Proteobacteria,0,Test
350126,148481,NZ_CP012102.1,Firmicutes,1,Test
350127,322117,NZ_CP032687.1,Proteobacteria,0,Train
350128,325973,NZ_CP022791.1,Proteobacteria,0,Train
350129,168324,NZ_CP017105.1,Proteobacteria,0,Test
350130,137553,NZ_AP013064.1,Proteobacteria,0,Train
350131,313901,NZ_CP010234.1,Proteobacteria,0,Train
350132,225019,NZ_CP025613.1,Proteobacteria,0,Train
350133,144134,NZ_CP038963.1,Proteobacteria,0,Train
350134,347784,CP009869.1,Proteobacteria,0,Test
350135,224827,NZ_CP025614.1,Proteobacteria,0,Train
350136,219037,NZ_CP011540.1,Proteobacteria,0,Train
350137,70934,NC_008269.1,Actinobacteria,2,Train
350138,339339,NZ_CP030830.1,Proteobacteria,0,Test
350139,134238,NZ_CP018964.1,Proteobacteria,0,Train
350140,310742,NZ_CP029776.1,Deinococcus-Thermus,5,Train
350141,166600,NC_008607.1,Proteobacteria,0,Train
350142,200378,NZ_CP022419.1,Proteobacteria,0,Test
350143,38903,NZ_CP038605.1,Proteobacteria,0,Train
350144,345258,NZ_CP033228.1,Proteobacteria,0,Train
350145,330175,NZ_CP022797.1,Proteobacteria,0,Test
350146,122253,NZ_CP042480.1,Proteobacteria,0,Train
350147,157060,NZ_CP013761.1,Proteobacteria,0,Train
350148,232509,NZ_CP025017.1,Proteobacteria,0,Train
350149,140744,NZ_CP011146.1,Firmicutes,1,Train
350150,11881,NZ_CP017759.1,Proteobacteria,0,Train
350151,192509,NZ_CP021810.1,Proteobacteria,0,Train
350152,351598,CP025574.1,Proteobacteria,0,Test
350153,171403,NZ_CP010959.1,Proteobacteria,0,Train
350154,251944,NZ_CP019709.1,Proteobacteria,0,Train
350155,65470,NZ_LS992191.1,Proteobacteria,0,Train
350156,249399,NZ_CP045124.1,Proteobacteria,0,Train
350157,204119,NZ_CP024281.1,Proteobacteria,0,Train
350158,165451,NC_012849.1,Proteobacteria,0,Train
350159,76359,NC_017326.1,Proteobacteria,0,Train
350160,168281,NZ_CP017105.1,Proteobacteria,0,Train
350161,185321,NZ_CP017898.1,Proteobacteria,0,Train
350162,174080,NZ_CP014942.1,Actinobacteria,2,Train
350163,97285,NZ_CP013633.1,Proteobacteria,0,Test
350164,108388,NZ_CP016458.1,Proteobacteria,0,Test
350165,129945,NZ_CP045340.1,Proteobacteria,0,Test
350166,326093,NZ_CP022791.1,Proteobacteria,0,Train
350167,144515,NZ_CP039113.1,Proteobacteria,0,Train
350168,14033,NZ_CP034049.1,Proteobacteria,0,Test
350169,121014,NZ_CP042548.1,Proteobacteria,0,Test
350170,68920,NZ_CP042868.1,Proteobacteria,0,Train
350171,291813,NC_013211.1,Proteobacteria,0,Train
350172,4193,NZ_CP012884.1,Proteobacteria,0,Train
350173,259329,NC_021813.2,Proteobacteria,0,Test
350174,77635,NC_014331.1,Firmicutes,1,Train
350175,269701,NZ_CP013044.1,Firmicutes,1,Train
350176,197055,NZ_CP021910.1,Proteobacteria,0,Train
350177,132695,NZ_CP045548.1,Actinobacteria,2,Train
350178,308917,NZ_LN999988.1,Firmicutes,1,Train
350179,323276,NZ_CP031322.1,Proteobacteria,0,Train
350180,306266,NZ_CP029731.1,Proteobacteria,0,Train
350181,352431,CP024688.1,Firmicutes,1,Train
350182,190203,NZ_CP021830.1,Proteobacteria,0,Train
350183,75997,NC_017327.1,Proteobacteria,0,Test
350184,160909,NZ_CP046414.1,Proteobacteria,0,Train
350185,21467,NZ_LR135476.1,Firmicutes,1,Train
350186,263077,NZ_CP009145.1,Proteobacteria,0,Train
350187,129438,NZ_CP045357.1,Proteobacteria,0,Train
350188,151454,NZ_CP041947.1,Proteobacteria,0,Train
350189,201896,NZ_CP023355.1,Proteobacteria,0,Train
350190,89889,NZ_CP013191.1,Proteobacteria,0,Test
350191,157240,NZ_CP017244.1,Proteobacteria,0,Test
350192,228712,NZ_CP026717.1,Proteobacteria,0,Test
350193,340202,NZ_CP016846.1,Firmicutes,1,Train
350194,54242,NZ_CP029457.1,Firmicutes,1,Train
350195,24755,NZ_CP030054.1,Proteobacteria,0,Train
350196,154908,NZ_CP016080.1,Proteobacteria,0,Train
350197,263083,NZ_CP009145.1,Proteobacteria,0,Train
350198,216312,NZ_CP026812.1,Proteobacteria,0,Test
350199,290988,NC_015258.1,Proteobacteria,0,Train
350200,178964,NZ_CP014597.1,Proteobacteria,0,Train
350201,357968,CP048042.1,Proteobacteria,0,Train
350202,267051,NZ_CP011053.1,Proteobacteria,0,Train
350203,180710,NZ_CP019918.1,Spirochaetes,7,Train
350204,352868,CP032292.1,Proteobacteria,0,Test
350205,4096,NZ_LN824138.1,Proteobacteria,0,Train
350206,238509,NZ_CP019247.1,Proteobacteria,0,Train
350207,359117,CP047137.1,Proteobacteria,0,Train
350208,108177,NZ_CP016463.1,Proteobacteria,0,Train
350209,127775,NZ_CP044968.1,Proteobacteria,0,Test
350210,309832,NZ_CP029828.1,Proteobacteria,0,Train
350211,209305,NZ_CP024813.1,Proteobacteria,0,Train
350212,170959,NZ_CP014519.1,Actinobacteria,2,Train
350213,179566,NZ_CP021684.1,Proteobacteria,0,Train
350214,308540,NZ_CP021432.1,Proteobacteria,0,Test
350215,354954,LR606149.1,Proteobacteria,0,Train
350216,66604,NZ_LR130565.1,Proteobacteria,0,Train
350217,82860,NZ_CP008843.1,Proteobacteria,0,Train
350218,48755,NZ_CP033347.2,Proteobacteria,0,Train
350219,27985,NZ_CP035384.1,Proteobacteria,0,Train
350220,64213,NZ_LR027519.1,Deinococcus-Thermus,5,Train
350221,177656,NZ_CP016798.1,Firmicutes,1,Train
350222,82511,NZ_CP018017.1,Proteobacteria,0,Train
350223,26510,NZ_CP034397.1,Proteobacteria,0,Train
350224,251795,NZ_CP041301.1,Proteobacteria,0,Train
350225,207331,NZ_CP024522.1,Proteobacteria,0,Test
350226,229321,NZ_CP024310.1,Proteobacteria,0,Train
350227,33428,NZ_CP037966.1,Proteobacteria,0,Train
350228,140599,NZ_CP046100.1,Actinobacteria,2,Train
350229,148580,NZ_CP012100.1,Firmicutes,1,Train
350230,357691,AP022578.1,Actinobacteria,2,Train
350231,70116,NC_014633.1,Fusobacteria,3,Train
350232,80239,NC_014628.2,Firmicutes,1,Train
350233,228492,NZ_CP025506.1,Proteobacteria,0,Train
350234,14757,NZ_CP025283.1,Firmicutes,1,Train
350235,193323,NZ_CP021795.1,Proteobacteria,0,Train
350236,16277,NZ_CP020952.1,Proteobacteria,0,Train
350237,105276,NZ_CP042809.1,Proteobacteria,0,Train
350238,61397,NZ_LT699705.1,Firmicutes,1,Train
350239,289563,NC_006625.1,Proteobacteria,0,Test
350240,349952,AP018320.1,Cyanobacteria,6,Test
350241,154370,NZ_CP016590.1,Firmicutes,1,Train
350242,47410,NZ_CP023526.1,Proteobacteria,0,Train
350243,112189,NC_011987.1,Proteobacteria,0,Train
350244,323202,NZ_CP028965.1,Proteobacteria,0,Test
350245,143996,NZ_CP038888.1,Proteobacteria,0,Test
350246,123664,NZ_CP023947.1,Proteobacteria,0,Train
350247,146808,NC_021911.1,Proteobacteria,0,Test
350248,233023,NZ_CP025013.1,Proteobacteria,0,Train
350249,162021,NZ_CP012399.1,Proteobacteria,0,Train
350250,91969,NZ_CP043441.1,Proteobacteria,0,Train
350251,147691,NZ_CP013339.1,Proteobacteria,0,Test
350252,27112,NZ_CP035460.1,Proteobacteria,0,Train
350253,92840,NZ_CP010201.1,Proteobacteria,0,Train
350254,21368,NZ_LR135206.1,Firmicutes,1,Train
350255,163139,NZ_CP015597.1,Actinobacteria,2,Train
350256,7068,NZ_CP022152.1,Proteobacteria,0,Train
350257,262542,NZ_CP008807.1,Proteobacteria,0,Train
350258,279011,NZ_CP016720.1,Firmicutes,1,Train
350259,44148,NZ_CP032349.1,Proteobacteria,0,Train
350260,72891,NC_012718.1,Proteobacteria,0,Train
350261,11144,NZ_CP020485.1,Firmicutes,1,Train
350262,333451,NZ_CP022760.1,Proteobacteria,0,Train
350263,160782,NZ_CP046384.1,Proteobacteria,0,Train
350264,58608,NZ_CP041214.1,Firmicutes,1,Test
350265,44045,NZ_CP028686.1,Proteobacteria,0,Test
350266,75867,NC_017327.1,Proteobacteria,0,Train
350267,322685,NZ_CP021765.1,Proteobacteria,0,Test
350268,282545,NC_011758.1,Proteobacteria,0,Train
350269,83521,NZ_CP015730.1,Firmicutes,1,Train
350270,213280,NZ_CP023805.1,Firmicutes,1,Test
350271,211295,NZ_CP025147.1,Proteobacteria,0,Train
350272,327364,NZ_CP022799.1,Proteobacteria,0,Train
350273,127899,NZ_CP023451.1,Proteobacteria,0,Test
350274,336827,NZ_CP030127.1,Proteobacteria,0,Test
350275,247351,NZ_CP047666.1,Proteobacteria,0,Test
350276,59110,NZ_CP029037.1,Proteobacteria,0,Train
350277,362069,AP022593.1,Actinobacteria,2,Train
350278,323771,NZ_CP025809.1,Proteobacteria,0,Train
350279,45175,NZ_CP032325.1,Proteobacteria,0,Test
350280,302,NC_012586.1,Proteobacteria,0,Train
350281,272312,NZ_CP010107.1,Firmicutes,1,Train
350282,318720,NZ_CP030354.1,Proteobacteria,0,Train
350283,125236,NZ_AP018672.1,Proteobacteria,0,Train
350284,134144,NZ_CP019018.1,Proteobacteria,0,Train
350285,354587,CP037991.1,Firmicutes,1,Train
350286,183030,NZ_CP045608.2,Firmicutes,1,Train
350287,21239,NZ_CP034823.1,Proteobacteria,0,Train
350288,9066,NZ_CP029924.1,Proteobacteria,0,Train
350289,97039,NZ_CP013635.1,Proteobacteria,0,Train
350290,15477,NZ_CP021127.1,Proteobacteria,0,Train
350291,334776,NZ_CP030372.1,Bacteroidetes,8,Test
350292,37437,NZ_CP020337.1,Proteobacteria,0,Train
350293,121426,NZ_CP042500.1,Proteobacteria,0,Train
350294,148346,NZ_CP012688.1,Proteobacteria,0,Train
350295,138388,NC_017496.1,Firmicutes,1,Train
350296,264345,NZ_CP009883.1,Proteobacteria,0,Train
350297,72860,NC_012723.1,Proteobacteria,0,Train
350298,283051,NC_010474.1,Cyanobacteria,6,Test
350299,322880,NZ_CP021765.1,Proteobacteria,0,Train
350300,288926,NC_009777.1,Proteobacteria,0,Train
350301,241627,NZ_CP019272.1,Proteobacteria,0,Test
350302,263449,NZ_CP006919.1,Proteobacteria,0,Train
350303,276444,NZ_CP017288.1,Proteobacteria,0,Train
350304,1281,NC_003037.1,Proteobacteria,0,Test
350305,175926,NZ_CP046613.1,Proteobacteria,0,Train
350306,56038,NZ_CP041174.1,Proteobacteria,0,Train
350307,28984,NZ_LR134403.1,Firmicutes,1,Train
350308,62996,NZ_CP015737.1,Proteobacteria,0,Train
350309,12423,NZ_CP034156.1,Actinobacteria,2,Train
350310,64263,NZ_AP018520.1,Proteobacteria,0,Train
350311,211851,NZ_CP020371.1,Proteobacteria,0,Train
350312,267659,NZ_CP010882.1,Proteobacteria,0,Train
350313,273122,NZ_CP012944.1,Proteobacteria,0,Train
350314,23198,NZ_CP034812.1,Proteobacteria,0,Train
350315,293310,NC_017070.1,Firmicutes,1,Train
350316,291829,NC_013211.1,Proteobacteria,0,Test
350317,64457,NZ_LT969521.1,Proteobacteria,0,Train
350318,144220,NZ_CP038902.1,Proteobacteria,0,Test
350319,30787,NZ_CP034568.1,Proteobacteria,0,Train
350320,52916,NZ_CP034556.1,Proteobacteria,0,Test
350321,354294,CP028782.2,Proteobacteria,0,Train
350322,295247,NZ_CP009417.1,Firmicutes,1,Train
350323,314657,NZ_CP015078.1,Proteobacteria,0,Train
350324,219652,NZ_CP012748.1,Proteobacteria,0,Test
350325,146178,NZ_CP007050.1,Proteobacteria,0,Train
350326,228592,NZ_CP026753.1,Proteobacteria,0,Train
350327,129058,NZ_CP045381.1,Proteobacteria,0,Train
350328,87432,NZ_CP043309.1,Proteobacteria,0,Train
350329,246806,NZ_CP045471.1,Firmicutes,1,Train
350330,253631,NZ_CP033075.1,Proteobacteria,0,Train
350331,236797,NZ_CP028955.1,Proteobacteria,0,Test
350332,71652,NC_011961.1,other,9,Train
350333,243027,NZ_CP026930.1,Proteobacteria,0,Train
350334,92825,NZ_CP010239.1,Proteobacteria,0,Train
350335,102413,NZ_CP013581.1,Proteobacteria,0,Test
350336,57501,NZ_CP041027.1,Proteobacteria,0,Train
350337,98747,NZ_CP013516.1,Proteobacteria,0,Train
350338,107690,NZ_CP016452.1,Proteobacteria,0,Train
350339,236360,NZ_CP020929.1,Firmicutes,1,Train
350340,5290,NZ_AP017962.1,Cyanobacteria,6,Train
350341,286431,NC_014172.1,Firmicutes,1,Train
350342,244915,NZ_CP030773.1,Proteobacteria,0,Train
350343,107917,NZ_CP016452.1,Proteobacteria,0,Train
350344,161338,NZ_CP012916.1,Proteobacteria,0,Test
350345,147974,NZ_CP012416.1,Proteobacteria,0,Train
350346,240647,NZ_CP022694.2,Proteobacteria,0,Train
350347,342542,NZ_CP032750.1,Firmicutes,1,Train
350348,35758,NZ_CP021815.1,Proteobacteria,0,Test
350349,293383,NC_016861.1,Proteobacteria,0,Test
350350,245606,NZ_CP032676.1,Actinobacteria,2,Train
350351,58528,NZ_CP041358.1,Proteobacteria,0,Test
350352,156245,NZ_CP013792.1,Proteobacteria,0,Train
350353,329321,NZ_CP022787.1,Proteobacteria,0,Train
350354,136636,NZ_CP044329.1,Proteobacteria,0,Test
350355,174777,NC_019893.1,other,9,Test
350356,316499,NZ_CP019910.1,Proteobacteria,0,Train
350357,283678,NC_017224.1,Spirochaetes,7,Train
350358,168018,NZ_CP019308.1,Proteobacteria,0,Train
350359,273102,NZ_CP012944.1,Proteobacteria,0,Train
350360,303554,NZ_CP029580.1,Proteobacteria,0,Train
350361,224485,NZ_CP010597.1,Proteobacteria,0,Test
350362,213580,NZ_CP018938.1,Bacteroidetes,8,Train
350363,265751,NZ_CP009967.1,Firmicutes,1,Train
350364,85615,NZ_CP011633.1,Proteobacteria,0,Train
350365,338285,NZ_CP032239.1,Proteobacteria,0,Train
350366,325261,NZ_CP031547.1,Proteobacteria,0,Test
350367,13745,NZ_CP034083.1,Proteobacteria,0,Train
350368,147142,NC_021907.1,Proteobacteria,0,Train
350369,204932,NZ_CP022700.1,Proteobacteria,0,Train
350370,44861,NZ_CP032346.1,Proteobacteria,0,Train
350371,112039,NZ_CP013529.1,Proteobacteria,0,Train
350372,318143,NZ_CP030276.1,Proteobacteria,0,Train
350373,68801,NZ_AP019395.1,Firmicutes,1,Test
350374,20575,NZ_LR135302.1,Firmicutes,1,Test
350375,77891,NZ_CP019216.3,Proteobacteria,0,Train
350376,360942,CP048637.1,Proteobacteria,0,Train
350377,302282,NZ_AP022319.1,Proteobacteria,0,Test
350378,224662,NZ_CP025755.1,Firmicutes,1,Train
350379,262794,NZ_CP009146.1,Proteobacteria,0,Test
350380,8451,NZ_CP029877.1,Proteobacteria,0,Train
350381,205487,NZ_CP021405.1,Proteobacteria,0,Train
350382,46180,NZ_CP038454.1,Proteobacteria,0,Train
350383,364776,CP048880.1,Proteobacteria,0,Train
350384,103867,NC_014839.1,Proteobacteria,0,Train
350385,75676,NC_017726.1,Firmicutes,1,Train
350386,131465,NZ_CP043499.1,Proteobacteria,0,Train
350387,156264,NZ_CP014843.1,Firmicutes,1,Test
350388,30482,NZ_CP036188.1,Proteobacteria,0,Train
350389,330378,NZ_CP022793.1,Proteobacteria,0,Train
350390,132882,NZ_CP040308.1,Proteobacteria,0,Train
350391,309968,NZ_AP021860.1,Proteobacteria,0,Train
350392,32918,NZ_CP036244.1,Proteobacteria,0,Train
350393,239267,NZ_CP031081.1,Proteobacteria,0,Train
350394,289583,NC_006509.1,Firmicutes,1,Train
350395,201813,NZ_CP023358.1,Proteobacteria,0,Train
350396,201404,NZ_CP023372.1,Proteobacteria,0,Train
350397,54010,NZ_CP041048.1,Proteobacteria,0,Test
350398,109554,NZ_CP013553.1,Proteobacteria,0,Test
350399,327547,NZ_CP022779.1,Proteobacteria,0,Train
350400,244004,NZ_CP031994.1,Proteobacteria,0,Train
350401,272156,NZ_CP010570.1,Chlamydiae,4,Train
350402,320576,NZ_CP032692.1,Proteobacteria,0,Test
350403,154796,NZ_CP015212.1,Proteobacteria,0,Train
350404,216774,NZ_CP036447.1,Proteobacteria,0,Train
350405,28379,NZ_LR214939.1,other,9,Test
350406,49754,NZ_CP040598.1,Proteobacteria,0,Train
350407,233782,NZ_CP028170.1,Proteobacteria,0,Train
350408,147756,NZ_CP014508.1,Proteobacteria,0,Test
350409,100087,NZ_CP013528.1,Proteobacteria,0,Train
350410,6385,NC_003078.1,Proteobacteria,0,Train
350411,349553,CP000617.1,Proteobacteria,0,Train
350412,128527,NZ_CP045330.1,Proteobacteria,0,Train
350413,267529,NZ_AP012556.1,Actinobacteria,2,Train
350414,6005,NC_009621.1,Proteobacteria,0,Train
350415,85574,NZ_CP011634.1,Proteobacteria,0,Train
350416,223429,NZ_CP010729.1,Proteobacteria,0,Train
350417,270553,NZ_CP011314.1,Proteobacteria,0,Train
350418,359824,CP000877.1,other,9,Train
350419,240030,NZ_CP047086.1,Firmicutes,1,Train
350420,223079,NZ_CP010657.1,Proteobacteria,0,Train
350421,36719,NZ_CP023015.1,Proteobacteria,0,Train
350422,80220,NC_014628.2,Firmicutes,1,Train
350423,122826,NZ_CP022042.2,Proteobacteria,0,Train
350424,154900,NZ_CP016080.1,Proteobacteria,0,Train
350425,247367,NZ_CP047666.1,Proteobacteria,0,Train
350426,51172,NZ_CP030188.1,Proteobacteria,0,Train
350427,134759,NZ_CP018048.1,Proteobacteria,0,Train
350428,30737,NZ_CP035775.1,Proteobacteria,0,Train
350429,44934,NZ_CP028701.1,Proteobacteria,0,Train
350430,146026,NZ_CP007068.1,Proteobacteria,0,Train
350431,48919,NZ_CP040097.1,Proteobacteria,0,Train
350432,125276,NZ_CP031409.1,Spirochaetes,7,Test
350433,743,NC_012586.1,Proteobacteria,0,Test
350434,356643,CP043748.1,Proteobacteria,0,Train
350435,222127,NZ_CP018652.1,Proteobacteria,0,Train
350436,343385,NZ_AP018666.1,Proteobacteria,0,Train
350437,819,NC_007607.1,Proteobacteria,0,Train
350438,156688,NZ_CP013797.1,Proteobacteria,0,Train
350439,74076,NC_017805.1,Deinococcus-Thermus,5,Train
350440,332135,NZ_CP022762.1,Proteobacteria,0,Train
350441,13519,NZ_CP034164.1,Proteobacteria,0,Train
350442,147367,NZ_CP039238.1,Proteobacteria,0,Train
350443,109208,NZ_CP013556.1,Proteobacteria,0,Test
350444,14530,NZ_CP025872.1,Proteobacteria,0,Train
350445,29513,NZ_CP022732.1,Proteobacteria,0,Test
350446,52353,NZ_CP008825.1,Proteobacteria,0,Train
350447,90120,NZ_CP014669.1,Proteobacteria,0,Test
350448,8710,NZ_CP029849.1,Proteobacteria,0,Test
350449,72762,NC_013930.1,Proteobacteria,0,Train
350450,283591,NC_009377.1,Proteobacteria,0,Train
350451,291723,NC_013365.1,Proteobacteria,0,Train
350452,65594,NZ_LS992187.1,Proteobacteria,0,Train
350453,31948,NZ_CP035511.1,Proteobacteria,0,Train
350454,138826,NZ_CP046163.1,Proteobacteria,0,Train
350455,36159,NZ_CP021813.1,Proteobacteria,0,Test
350456,62909,NZ_CP015738.1,Proteobacteria,0,Test
350457,142960,NZ_CP039043.1,Proteobacteria,0,Train
350458,303418,NZ_CP028152.1,Proteobacteria,0,Train
350459,120302,NZ_CP020429.2,Firmicutes,1,Test
350460,49596,NZ_CP040704.1,Firmicutes,1,Train
350461,306998,NZ_CP017941.1,Proteobacteria,0,Train
350462,89618,NZ_CP018124.1,Proteobacteria,0,Train
350463,133049,NZ_CP040457.1,Proteobacteria,0,Train
350464,304047,NZ_CP019180.1,Proteobacteria,0,Train
350465,302103,NZ_LR594667.1,Proteobacteria,0,Train
350466,163518,NZ_CP015322.1,Proteobacteria,0,Train
350467,279437,NZ_CP020005.1,Firmicutes,1,Test
350468,257771,NC_013857.1,Proteobacteria,0,Train
350469,223768,NZ_CP010708.1,Proteobacteria,0,Train
350470,24465,NZ_CP015592.1,Firmicutes,1,Test
350471,314650,NZ_CP012988.3,Proteobacteria,0,Train
350472,319614,NZ_CP026587.1,Proteobacteria,0,Train
350473,93720,NZ_CP016572.1,Proteobacteria,0,Train
350474,109939,NZ_CP013524.1,Proteobacteria,0,Train
350475,323123,NZ_CP026131.1,Proteobacteria,0,Train
350476,289704,NC_005707.1,Firmicutes,1,Test
