Unnamed: 0,file,id,label,label_number,type
150041,246691,NZ_CP028248.1,Firmicutes,1,Test
150042,201858,NZ_CP023312.1,Proteobacteria,0,Train
150043,280876,NC_003296.1,Proteobacteria,0,Test
150044,301298,NZ_LR594672.1,Proteobacteria,0,Train
150045,201263,NZ_CP023413.1,Firmicutes,1,Train
150046,327479,NZ_CP022799.1,Proteobacteria,0,Train
150047,71256,NZ_CP042943.1,Proteobacteria,0,Train
150048,265903,NZ_CP009317.1,Firmicutes,1,Train
150049,261054,NC_020560.1,Proteobacteria,0,Train
150050,257153,NC_015383.1,Proteobacteria,0,Test
150051,280342,NC_007507.1,Proteobacteria,0,Test
150052,44954,NZ_CP028679.1,Proteobacteria,0,Train
150053,133035,NZ_CP040457.1,Proteobacteria,0,Train
150054,331768,NZ_CP022758.1,Proteobacteria,0,Train
150055,184889,NZ_CP016613.1,Proteobacteria,0,Train
150056,137206,NZ_CP046066.1,Proteobacteria,0,Train
150057,311121,NZ_CP048283.1,Proteobacteria,0,Test
150058,346831,CP006880.1,Proteobacteria,0,Train
150059,278485,NZ_CP016915.1,Proteobacteria,0,Test
150060,121928,NZ_CP032806.1,Proteobacteria,0,Train
150061,27649,NZ_CP035398.1,Firmicutes,1,Train
150062,290159,NZ_CP006760.1,Proteobacteria,0,Train
150063,32666,NZ_CP036301.1,Proteobacteria,0,Train
150064,356100,CP042509.1,Proteobacteria,0,Train
150065,209034,NZ_CP024831.1,Proteobacteria,0,Test
150066,158490,NZ_CP046333.1,Proteobacteria,0,Train
150067,229734,NZ_CP024314.1,Proteobacteria,0,Train
150068,70332,NC_014213.1,Deinococcus-Thermus,5,Train
150069,74328,NC_015147.1,Actinobacteria,2,Train
150070,246506,NZ_CP028203.1,Firmicutes,1,Train
150071,344941,AP014579.1,Proteobacteria,0,Train
150072,147924,NZ_CP012984.1,Proteobacteria,0,Train
150073,5631,NZ_CP016354.1,Actinobacteria,2,Train
150074,324471,NZ_CP031809.1,Proteobacteria,0,Train
150075,66204,NZ_LR135315.1,Firmicutes,1,Train
150076,59470,NZ_CP031279.1,Firmicutes,1,Train
150077,327580,NZ_CP022779.1,Proteobacteria,0,Test
150078,264898,NZ_CP009637.1,Firmicutes,1,Train
150079,339270,NZ_CP030831.1,Proteobacteria,0,Train
150080,265806,NZ_CP009967.1,Firmicutes,1,Train
150081,87552,NZ_CP043054.1,Proteobacteria,0,Train
150082,284468,NC_015727.1,Proteobacteria,0,Train
150083,355545,LR214967.1,other,9,Train
150084,116409,NZ_CP016291.1,Proteobacteria,0,Test
150085,307852,NZ_CP016617.1,Proteobacteria,0,Train
150086,214383,NC_003276.1,Cyanobacteria,6,Train
150087,24476,NZ_CP015592.1,Firmicutes,1,Train
150088,328722,NZ_CP022781.1,Proteobacteria,0,Train
150089,133417,NZ_CP045722.1,Proteobacteria,0,Train
150090,52455,NZ_CP011617.1,Proteobacteria,0,Train
150091,62070,NZ_LT703510.1,Actinobacteria,2,Train
150092,159858,NC_019690.1,Cyanobacteria,6,Train
150093,194650,NZ_CP021686.1,Proteobacteria,0,Train
150094,29344,NZ_CP035180.1,Proteobacteria,0,Train
150095,151141,NZ_CP013966.1,Proteobacteria,0,Train
150096,77966,NZ_CP027245.2,Proteobacteria,0,Train
150097,260037,NC_022042.1,Proteobacteria,0,Train
150098,133859,NZ_CP007180.1,Proteobacteria,0,Train
150099,338304,NZ_CP032238.1,Proteobacteria,0,Test
150100,67793,NZ_CP029356.1,Proteobacteria,0,Train
150101,96834,NZ_CP013594.1,Proteobacteria,0,Train
150102,204885,NZ_CP021767.1,Proteobacteria,0,Train
150103,67698,NZ_CP029357.1,Proteobacteria,0,Train
150104,219735,NZ_CP012748.1,Proteobacteria,0,Train
150105,133438,NZ_CP045721.1,Proteobacteria,0,Train
150106,87247,NZ_CP043218.1,Proteobacteria,0,Train
150107,141634,NZ_CP020063.1,Proteobacteria,0,Train
150108,104149,NC_012858.1,Proteobacteria,0,Train
150109,176452,NC_018683.1,Proteobacteria,0,Train
150110,2171,NC_010553.1,Proteobacteria,0,Train
150111,46956,NZ_CP039899.1,Proteobacteria,0,Train
150112,118269,NZ_CP031267.1,Firmicutes,1,Test
150113,148370,NZ_CP012688.1,Proteobacteria,0,Train
150114,301983,NZ_LR594668.1,Proteobacteria,0,Train
150115,108417,NZ_CP016500.1,Proteobacteria,0,Train
150116,64937,NZ_CP018096.1,Proteobacteria,0,Train
150117,83036,NC_017541.1,Proteobacteria,0,Train
150118,300379,NZ_CP024102.1,Firmicutes,1,Train
150119,106628,NZ_CP013005.1,Proteobacteria,0,Test
150120,314627,NZ_CP012988.3,Proteobacteria,0,Train
150121,109091,NZ_CP013569.1,Proteobacteria,0,Train
150122,60191,NZ_CP005999.1,Proteobacteria,0,Train
150123,58539,NZ_CP041358.1,Proteobacteria,0,Test
150124,255397,NC_017645.1,Proteobacteria,0,Train
150125,202543,NZ_CP019487.1,Proteobacteria,0,Train
150126,300290,NZ_CP020561.2,Proteobacteria,0,Test
150127,53575,NZ_CP039340.1,Proteobacteria,0,Train
150128,290187,NZ_CP006752.1,Proteobacteria,0,Train
150129,67692,NZ_CP029357.1,Proteobacteria,0,Train
150130,292931,NC_017203.1,Firmicutes,1,Train
150131,150227,NZ_CP014283.1,Firmicutes,1,Train
150132,227803,NZ_CP018884.1,Proteobacteria,0,Test
150133,41719,NZ_CP031917.1,Proteobacteria,0,Train
150134,254672,NZ_CP034178.1,Proteobacteria,0,Test
150135,41880,NZ_CP037744.1,Proteobacteria,0,Test
150136,318388,NZ_CP030864.1,Actinobacteria,2,Train
150137,188762,NZ_CP021827.1,Proteobacteria,0,Train
150138,74956,NC_019387.1,Deinococcus-Thermus,5,Train
150139,201265,NZ_CP023413.1,Firmicutes,1,Train
150140,80768,NC_022125.1,Actinobacteria,2,Test
150141,300396,NZ_CP024121.1,Firmicutes,1,Test
150142,338088,NZ_CP032203.1,Proteobacteria,0,Train
150143,56054,NZ_CP041174.1,Proteobacteria,0,Test
150144,217551,NZ_CP024136.1,Proteobacteria,0,Train
150145,138254,NZ_CP013756.1,Firmicutes,1,Train
150146,155393,NZ_CP023164.1,Proteobacteria,0,Test
150147,19662,NZ_CP034788.1,Proteobacteria,0,Train
150148,100275,NZ_CP013536.1,Proteobacteria,0,Train
150149,349745,CP027478.1,Proteobacteria,0,Train
150150,265425,NZ_CP009327.1,Firmicutes,1,Train
150151,146749,NC_021911.1,Proteobacteria,0,Test
150152,247713,NZ_CP023686.1,Proteobacteria,0,Train
150153,334121,NZ_CP022771.1,Proteobacteria,0,Train
150154,263357,NZ_CP004000.1,Proteobacteria,0,Test
150155,273128,NZ_CP012944.1,Proteobacteria,0,Train
150156,210079,NZ_CP018656.1,Proteobacteria,0,Train
150157,243424,NZ_CP047243.1,Cyanobacteria,6,Train
150158,353653,CP031283.1,Proteobacteria,0,Train
150159,258274,NC_012654.1,Firmicutes,1,Test
150160,104939,NC_011368.1,Proteobacteria,0,Train
150161,109159,NZ_CP013556.1,Proteobacteria,0,Train
150162,59310,NZ_CP030755.1,Proteobacteria,0,Train
150163,363188,AP022593.1,Actinobacteria,2,Train
150164,332830,NZ_CP022795.1,Proteobacteria,0,Train
150165,263655,NZ_CP006927.1,Proteobacteria,0,Test
150166,126890,NZ_LR723676.1,Proteobacteria,0,Train
150167,167676,NZ_CP017423.1,Actinobacteria,2,Train
150168,316678,NZ_CP019295.1,Proteobacteria,0,Train
150169,217910,NZ_CP021041.1,Proteobacteria,0,Train
150170,162582,NZ_CP017076.1,Proteobacteria,0,Train
150171,270129,NZ_CP010856.1,Proteobacteria,0,Train
150172,361034,CP048631.1,Proteobacteria,0,Train
150173,84679,NZ_CP021218.1,Proteobacteria,0,Train
150174,79763,NZ_CP012182.1,Actinobacteria,2,Train
150175,115778,NZ_CP041234.1,Proteobacteria,0,Train
150176,319744,NZ_CP026396.1,Proteobacteria,0,Test
150177,139494,NZ_CP011154.1,Firmicutes,1,Train
150178,58990,NZ_CP041156.1,Proteobacteria,0,Train
150179,181055,NZ_CP015879.1,Proteobacteria,0,Train
150180,20992,NZ_CP022441.1,Proteobacteria,0,Train
150181,70650,NC_008271.1,Actinobacteria,2,Train
150182,264802,NZ_CP009462.1,Firmicutes,1,Train
150183,267034,NZ_CP011053.1,Proteobacteria,0,Test
150184,57244,NZ_CP041069.1,Firmicutes,1,Test
150185,79304,NZ_AP014705.1,Proteobacteria,0,Train
150186,203999,NZ_CP024272.1,Proteobacteria,0,Train
150187,134536,NZ_CP019994.1,Firmicutes,1,Train
150188,78695,NC_021519.1,Firmicutes,1,Train
150189,112992,NZ_CP044084.1,Proteobacteria,0,Test
150190,215789,NZ_CP026796.1,Proteobacteria,0,Test
150191,343391,NZ_AP018666.1,Proteobacteria,0,Train
150192,221914,NZ_CP024986.1,Actinobacteria,2,Train
150193,311468,NZ_CP048357.1,Proteobacteria,0,Train
150194,321195,NZ_CP032678.1,Proteobacteria,0,Test
150195,131366,NZ_CP043499.1,Proteobacteria,0,Train
150196,47726,NZ_CP040238.1,Firmicutes,1,Train
150197,356658,CP043748.1,Proteobacteria,0,Train
150198,251352,NZ_CP024940.1,Proteobacteria,0,Train
150199,152070,NZ_CP018233.1,Proteobacteria,0,Train
150200,171688,NZ_CP020902.1,Proteobacteria,0,Train
150201,96539,NZ_CP013600.1,Proteobacteria,0,Train
150202,24391,NZ_CP018426.1,Proteobacteria,0,Train
150203,245487,NC_018878.1,Firmicutes,1,Test
150204,335557,NZ_CP032054.1,Actinobacteria,2,Train
150205,193811,NZ_CP021843.1,Proteobacteria,0,Train
150206,361074,CP048608.1,Proteobacteria,0,Train
150207,106736,NZ_CP021799.1,Proteobacteria,0,Train
150208,122796,NZ_CP022063.1,Proteobacteria,0,Train
150209,31142,NZ_LR214986.1,other,9,Train
150210,27546,NZ_CP031445.1,Proteobacteria,0,Train
150211,291641,NC_013453.1,Firmicutes,1,Train
150212,153746,NZ_CP009683.1,Proteobacteria,0,Train
150213,357346,CP030559.1,Firmicutes,1,Train
150214,319803,NZ_CP025042.1,Proteobacteria,0,Train
150215,157136,NZ_CP018730.1,Proteobacteria,0,Train
150216,199564,NZ_LT904879.1,Proteobacteria,0,Test
150217,9143,NZ_CP029889.1,Proteobacteria,0,Test
150218,41762,NZ_CP031911.1,Proteobacteria,0,Train
150219,57176,NZ_CP041084.1,Proteobacteria,0,Test
150220,81727,NZ_CP028567.2,Proteobacteria,0,Train
150221,266332,NZ_CP009216.1,Actinobacteria,2,Train
150222,263695,NZ_CP006924.1,Proteobacteria,0,Train
150223,98440,NZ_CP013510.1,Proteobacteria,0,Train
150224,189873,NZ_CP021831.1,Proteobacteria,0,Train
150225,206452,NZ_CP024231.1,Proteobacteria,0,Test
150226,71201,NZ_CP042297.1,Proteobacteria,0,Train
150227,196533,NZ_CP022170.1,Proteobacteria,0,Train
150228,300314,NZ_CP028345.1,Proteobacteria,0,Test
150229,351195,CP021182.1,Proteobacteria,0,Test
150230,71114,NZ_CP041930.1,Proteobacteria,0,Train
150231,212040,NZ_CP018001.1,Proteobacteria,0,Train
150232,8924,NZ_CP029953.1,Proteobacteria,0,Train
150233,160852,NZ_CP046382.1,Proteobacteria,0,Train
150234,167082,NZ_CP044395.1,Proteobacteria,0,Train
150235,220600,NC_019848.2,Proteobacteria,0,Train
150236,247915,NZ_CP021287.1,Proteobacteria,0,Train
150237,66941,NZ_CP041262.1,Firmicutes,1,Train
150238,1165,NC_003037.1,Proteobacteria,0,Test
150239,84276,NZ_AP014954.1,Proteobacteria,0,Train
150240,330837,NZ_CP022766.1,Proteobacteria,0,Test
150241,322446,NZ_CP032685.1,Proteobacteria,0,Train
150242,195888,NZ_CP019585.1,Proteobacteria,0,Train
150243,102746,NC_015952.1,Actinobacteria,2,Test
150244,92766,NZ_CP014690.1,Proteobacteria,0,Train
150245,254321,NZ_CP048060.1,Proteobacteria,0,Train
150246,194485,NZ_CP019234.1,Firmicutes,1,Train
150247,184831,NZ_CP021336.1,Proteobacteria,0,Train
150248,85547,NZ_CP011634.1,Proteobacteria,0,Train
150249,167778,NZ_CP017078.1,Proteobacteria,0,Train
150250,301540,NZ_LR594663.1,Proteobacteria,0,Test
150251,166232,NC_009427.1,Proteobacteria,0,Test
150252,260018,NC_022042.1,Proteobacteria,0,Train
150253,35116,NZ_CP025213.1,Proteobacteria,0,Train
150254,16749,NZ_CP018860.1,Proteobacteria,0,Test
150255,14056,NZ_CP034047.1,Proteobacteria,0,Train
150256,61278,NZ_CP032703.1,Proteobacteria,0,Test
150257,27340,NZ_CP025240.1,Proteobacteria,0,Test
150258,177238,NZ_CP021033.1,Proteobacteria,0,Train
150259,116744,NZ_CP016287.1,Proteobacteria,0,Train
150260,196742,NZ_CP022118.1,Proteobacteria,0,Train
150261,134322,NZ_CP018952.1,Proteobacteria,0,Test
150262,364307,CP049317.1,Proteobacteria,0,Train
150263,27256,NZ_CP035419.1,Proteobacteria,0,Test
150264,54429,NZ_CP039853.1,Proteobacteria,0,Train
150265,206707,NZ_CP024237.1,Proteobacteria,0,Train
150266,240660,NZ_CP022693.2,Proteobacteria,0,Train
150267,282433,NC_011996.1,Firmicutes,1,Train
150268,133386,NZ_CP045723.1,Proteobacteria,0,Test
150269,3049,NZ_CP009979.1,Firmicutes,1,Train
150270,219939,NZ_CP012748.1,Proteobacteria,0,Train
150271,311938,NZ_CP048340.1,Proteobacteria,0,Train
150272,33483,NZ_CP037964.1,Proteobacteria,0,Train
150273,23767,NZ_CP030052.1,Proteobacteria,0,Train
150274,265912,NZ_CP009317.1,Firmicutes,1,Test
150275,85620,NZ_CP011633.1,Proteobacteria,0,Test
150276,192035,NZ_CP021806.1,Proteobacteria,0,Train
150277,106505,NZ_CP022565.1,Proteobacteria,0,Train
150278,60091,NZ_CP028315.1,Proteobacteria,0,Train
150279,302740,NZ_AP022336.1,Proteobacteria,0,Train
150280,296490,NZ_CP029113.1,Proteobacteria,0,Train
150281,78183,NZ_CP032530.1,Firmicutes,1,Train
150282,118480,NZ_CP042630.1,Proteobacteria,0,Test
150283,23136,NZ_CP034813.1,Proteobacteria,0,Train
150284,255421,NC_017645.1,Proteobacteria,0,Train
150285,126850,NZ_LR723671.1,Proteobacteria,0,Train
150286,124913,NZ_CP033774.1,Proteobacteria,0,Train
150287,39267,NZ_CP014652.1,Proteobacteria,0,Test
150288,7300,NC_004041.2,Proteobacteria,0,Train
150289,347814,CP009869.1,Proteobacteria,0,Test
150290,165367,NC_012855.1,Proteobacteria,0,Train
150291,33465,NZ_CP037964.1,Proteobacteria,0,Train
150292,79517,NZ_CP010991.1,Actinobacteria,2,Train
150293,256594,NC_016624.1,Proteobacteria,0,Train
150294,28519,NZ_CP027240.1,Actinobacteria,2,Train
150295,202945,NZ_CP019486.1,Proteobacteria,0,Train
150296,291886,NC_013210.1,Proteobacteria,0,Train
150297,171002,NZ_CP016489.1,Cyanobacteria,6,Train
150298,319144,NC_009349.1,Proteobacteria,0,Train
150299,44770,NZ_CP032346.1,Proteobacteria,0,Train
150300,152295,NZ_CP018230.1,Proteobacteria,0,Test
150301,163301,NZ_CP014926.1,Firmicutes,1,Train
150302,173298,NC_007974.2,Proteobacteria,0,Train
150303,73084,NC_011986.1,Proteobacteria,0,Train
150304,207817,NZ_CP024507.1,Proteobacteria,0,Test
150305,330421,NZ_CP022793.1,Proteobacteria,0,Train
150306,9395,NZ_CP029879.1,Proteobacteria,0,Test
150307,190105,NZ_CP021831.1,Proteobacteria,0,Test
150308,180668,NZ_CP019924.1,Spirochaetes,7,Train
150309,219283,NZ_CP013104.1,Proteobacteria,0,Train
150310,174772,NC_019894.1,other,9,Train
150311,262147,NZ_CP007794.1,Proteobacteria,0,Train
150312,242356,NZ_CP034300.1,Proteobacteria,0,Train
150313,27575,NZ_CP035412.1,Firmicutes,1,Train
150314,21722,NZ_CP027605.1,Proteobacteria,0,Train
150315,340363,NZ_CP032389.1,Proteobacteria,0,Train
150316,234736,NZ_CP027357.1,Proteobacteria,0,Train
150317,306703,NZ_CP017944.1,Proteobacteria,0,Train
150318,2595,NZ_CP012664.1,Proteobacteria,0,Test
150319,241147,NZ_CP026526.1,Proteobacteria,0,Train
150320,201687,NZ_CP023363.1,Proteobacteria,0,Train
150321,109559,NZ_CP013553.1,Proteobacteria,0,Test
150322,356713,CP043735.1,Proteobacteria,0,Train
150323,148632,NZ_CP012100.1,Firmicutes,1,Train
150324,253675,NZ_CP031227.1,Proteobacteria,0,Train
150325,128716,NZ_CP045335.1,Proteobacteria,0,Train
150326,100737,NZ_CP013541.1,Proteobacteria,0,Test
150327,127206,NZ_CP033971.1,Proteobacteria,0,Train
150328,199338,NZ_CP022991.1,Proteobacteria,0,Train
150329,364960,CP048816.1,Proteobacteria,0,Train
150330,346950,CP006880.1,Proteobacteria,0,Train
150331,273082,NZ_CP012944.1,Proteobacteria,0,Test
150332,294756,NZ_HG938356.1,Proteobacteria,0,Train
150333,156976,NZ_CP013779.1,Proteobacteria,0,Train
150334,57844,NZ_CP041646.1,Actinobacteria,2,Train
150335,18305,NZ_AP018803.1,Proteobacteria,0,Train
150336,359799,CP046442.1,Proteobacteria,0,Train
150337,118430,NZ_CP042633.1,Proteobacteria,0,Test
150338,303512,NZ_CP029588.1,Proteobacteria,0,Train
150339,187891,NZ_CP021956.1,Proteobacteria,0,Train
150340,115694,NZ_CP033551.1,Proteobacteria,0,Train
150341,106988,NZ_CP021798.1,Proteobacteria,0,Train
150342,8701,NZ_CP029849.1,Proteobacteria,0,Train
150343,69502,NZ_AP019844.1,Fusobacteria,3,Train
150344,296934,NZ_CP007129.1,other,9,Train
150345,14170,NZ_CP034079.1,Proteobacteria,0,Train
150346,47450,NZ_CP023524.1,Proteobacteria,0,Test
150347,334919,NZ_CP030282.1,Proteobacteria,0,Test
150348,343031,NZ_CP026091.1,Proteobacteria,0,Train
150349,250623,NZ_CP035903.1,Proteobacteria,0,Train
150350,73920,NC_018291.1,Proteobacteria,0,Test
150351,337468,NZ_CP032187.1,Proteobacteria,0,Train
150352,119286,NZ_CP041052.1,Proteobacteria,0,Train
150353,192315,NZ_CP021805.1,Proteobacteria,0,Test
150354,347461,CP007644.1,Proteobacteria,0,Train
150355,335991,NZ_CP031261.1,Proteobacteria,0,Train
150356,209264,NZ_CP024813.1,Proteobacteria,0,Train
150357,34018,NZ_CP037863.1,Proteobacteria,0,Train
150358,290882,NC_015498.1,Proteobacteria,0,Train
150359,309771,NZ_CP029828.1,Proteobacteria,0,Train
150360,354167,CP042898.1,Proteobacteria,0,Train
150361,235159,NZ_CP027575.1,Proteobacteria,0,Train
150362,12903,NZ_CP034149.1,Proteobacteria,0,Test
150363,82906,NZ_CP008842.1,Proteobacteria,0,Train
150364,261340,NC_020527.1,Proteobacteria,0,Train
150365,323866,NZ_CP031100.1,Firmicutes,1,Test
150366,73466,NC_009837.1,Proteobacteria,0,Train
150367,262313,NZ_CP007794.1,Proteobacteria,0,Test
150368,273522,NZ_CP012940.1,Proteobacteria,0,Train
150369,260219,NC_021815.1,Proteobacteria,0,Train
150370,254813,NZ_CP035546.1,Proteobacteria,0,Train
150371,359635,CP046512.1,Firmicutes,1,Train
150372,201520,NZ_CP017084.1,Proteobacteria,0,Train
150373,188284,NZ_CP021828.1,Proteobacteria,0,Train
150374,108133,NZ_CP016451.1,Proteobacteria,0,Test
150375,258128,NC_013855.1,Proteobacteria,0,Train
150376,111534,NZ_CP013560.1,Proteobacteria,0,Train
150377,85897,NZ_CP008798.1,Proteobacteria,0,Test
150378,104440,NC_012852.1,Proteobacteria,0,Train
150379,354886,LR606151.1,Proteobacteria,0,Train
150380,14752,NZ_CP025283.1,Firmicutes,1,Train
150381,307471,NZ_CP016619.1,Proteobacteria,0,Train
150382,297632,NZ_CP011133.1,Proteobacteria,0,Train
150383,349509,CP000617.1,Proteobacteria,0,Train
150384,50058,NZ_CP035667.1,Firmicutes,1,Train
150385,16638,NZ_CP018848.1,Proteobacteria,0,Train
150386,217591,NZ_CP024133.1,Proteobacteria,0,Train
150387,293651,NZ_CP009009.1,Proteobacteria,0,Train
150388,360790,CP048648.1,Proteobacteria,0,Train
150389,206386,NZ_CP024286.1,Proteobacteria,0,Train
150390,50022,NZ_CP035667.1,Firmicutes,1,Test
150391,52147,NZ_CP022534.1,Proteobacteria,0,Train
150392,253231,NZ_CP041413.1,Proteobacteria,0,Train
150393,20409,NZ_LR135340.1,Firmicutes,1,Train
150394,283853,NC_016904.1,Proteobacteria,0,Train
150395,19651,NZ_CP034788.1,Proteobacteria,0,Train
150396,341672,NZ_CP032919.1,Proteobacteria,0,Test
150397,297143,NZ_CP016299.1,Proteobacteria,0,Train
150398,246000,NZ_CP030264.1,Proteobacteria,0,Train
150399,170911,NZ_CP015006.1,Proteobacteria,0,Test
150400,179221,NC_019941.1,Proteobacteria,0,Train
150401,257662,NC_013857.1,Proteobacteria,0,Train
150402,63174,NZ_CP030067.1,Proteobacteria,0,Train
150403,141503,NZ_CP020109.1,Proteobacteria,0,Train
150404,345945,NZ_CP033036.1,Proteobacteria,0,Train
150405,81449,NZ_CP027700.1,Proteobacteria,0,Train
150406,58386,NZ_CP033894.1,Proteobacteria,0,Train
150407,115884,NZ_CP013278.1,Firmicutes,1,Train
150408,194868,NZ_CP022370.1,Proteobacteria,0,Train
150409,279365,NZ_CP020005.1,Firmicutes,1,Train
150410,182718,NZ_CP046610.1,Proteobacteria,0,Test
150411,49859,NZ_CP040561.1,Firmicutes,1,Train
150412,247639,NZ_CP024907.1,Proteobacteria,0,Test
150413,18224,NZ_AP018501.1,Firmicutes,1,Train
150414,199042,NZ_CP022996.1,Proteobacteria,0,Train
150415,169238,NZ_CP013110.1,Proteobacteria,0,Test
150416,348541,CP003090.1,Proteobacteria,0,Train
150417,130216,NZ_CP045339.1,Proteobacteria,0,Test
150418,49931,NZ_CP040573.1,Proteobacteria,0,Train
150419,316183,NZ_CP018992.1,Proteobacteria,0,Train
150420,136182,NZ_CP033248.1,Firmicutes,1,Train
150421,319657,NZ_CP026398.1,Proteobacteria,0,Train
150422,222053,NZ_CP024444.1,Proteobacteria,0,Train
150423,319625,NZ_CP026587.1,Proteobacteria,0,Test
150424,100076,NZ_CP013528.1,Proteobacteria,0,Train
150425,54139,NZ_CP040937.1,Bacteroidetes,8,Train
150426,217412,NZ_CP025467.1,Proteobacteria,0,Train
150427,148785,NZ_CP011655.1,Proteobacteria,0,Train
150428,205529,NZ_CP022662.1,Proteobacteria,0,Train
150429,321757,NZ_CP032695.1,Proteobacteria,0,Train
150430,270253,NZ_CP010780.1,Proteobacteria,0,Train
150431,28879,NZ_CP033938.1,Proteobacteria,0,Train
150432,52899,NZ_CP035095.1,Firmicutes,1,Train
150433,239693,NZ_CP032243.1,Proteobacteria,0,Train
150434,28333,NZ_LR214939.1,other,9,Train
150435,92506,NZ_CP041180.1,Proteobacteria,0,Train
150436,138107,NZ_CP045965.1,Actinobacteria,2,Test
150437,286906,NZ_CP007745.1,Proteobacteria,0,Train
150438,277383,NZ_CP009763.1,Proteobacteria,0,Train
150439,261532,NZ_CP007797.1,Proteobacteria,0,Test
150440,33980,NZ_CP037914.1,Proteobacteria,0,Train
150441,296496,NZ_CP029079.1,Firmicutes,1,Train
150442,22261,NZ_CP035170.1,Firmicutes,1,Train
150443,331508,NZ_CP022769.1,Proteobacteria,0,Test
150444,289877,NC_005229.1,Cyanobacteria,6,Train
150445,22256,NZ_CP035171.1,Firmicutes,1,Train
150446,265970,NZ_CP009650.1,Firmicutes,1,Test
150447,149721,NZ_CP015420.1,Proteobacteria,0,Train
150448,61046,NZ_LT969519.1,Proteobacteria,0,Test
150449,34577,NZ_CP032230.1,Actinobacteria,2,Train
150450,25321,NZ_CP035002.1,Proteobacteria,0,Test
150451,61012,NZ_CP039294.1,Proteobacteria,0,Train
150452,96064,NZ_CP022667.1,Proteobacteria,0,Train
150453,321626,NZ_CP032695.1,Proteobacteria,0,Train
150454,190423,NZ_CP021830.1,Proteobacteria,0,Train
150455,317445,NZ_CP031137.1,Proteobacteria,0,Train
150456,256132,NC_016587.1,Proteobacteria,0,Train
150457,218394,NZ_CP019647.1,Proteobacteria,0,Train
150458,331613,NZ_CP022769.1,Proteobacteria,0,Train
150459,27189,NZ_CP035421.1,Proteobacteria,0,Train
150460,312740,NZ_CP030761.1,Proteobacteria,0,Train
150461,284790,NC_015583.1,Proteobacteria,0,Train
150462,247237,NZ_CP047676.1,Proteobacteria,0,Test
150463,301328,NZ_LR594672.1,Proteobacteria,0,Train
150464,360533,CP044456.1,Proteobacteria,0,Train
150465,115332,NZ_AP018497.1,Actinobacteria,2,Train
150466,343459,NZ_CP032450.1,Proteobacteria,0,Train
150467,160585,NZ_CP013381.1,Proteobacteria,0,Test
150468,277282,NZ_CP009763.1,Proteobacteria,0,Train
150469,89849,NZ_CP013194.1,Proteobacteria,0,Train
150470,276297,NZ_CP012296.1,Firmicutes,1,Train
150471,326346,NZ_CP022791.1,Proteobacteria,0,Train
150472,349484,CP016513.1,Proteobacteria,0,Train
150473,166375,NC_008761.1,Proteobacteria,0,Train
150474,66594,NZ_CP025691.1,Firmicutes,1,Train
150475,257615,NC_013858.1,Proteobacteria,0,Train
150476,223046,NZ_CP010658.1,Proteobacteria,0,Train
150477,77819,NZ_CP027249.2,Proteobacteria,0,Train
150478,341325,NZ_CP032864.1,Firmicutes,1,Test
